67.7,104.2,.400,.360,.559,50.2,54.5,10.4,6.5,.515,18.6,30.5,.300,
65.4,100.1,.377,.418,.538,48.8,61.7,8.3,9.9,.504,17.9,26.7,.260,
65.5,103.6,.404,.372,.527,51.0,47.6,10.0,10.5,.503,16.8,35.2,.252,
66.5,95.9,.421,.350,.504,47.1,57.9,9.3,11.0,.467,17.1,28.1,.276,
69.4,104.0,.402,.274,.496,55.0,49.0,7.8,9.9,.458,15.0,40.1,.265,
68.0,102.4,.395,.323,.504,49.5,52.4,9.8,9.2,.465,14.9,34.6,.267,
64.4,104.0,.442,.328,.537,48.5,47.4,10.5,11.8,.499,15.8,30.4,.303,
63.0,103.3,.420,.261,.539,52.5,49.2,8.5,8.6,.488,17.1,31.9,.315,
65.0,96.6,.427,.271,.498,47.3,40.8,9.0,10.0,.459,15.4,29.2,.279,
60.7,103.4,.350,.358,.584,50.6,65.8,9.8,9.9,.558,20.7,26.5,.248,
67.4,99.8,.403,.289,.493,50.6,45.5,9.2,7.2,.459,14.9,34.0,.257,
69.0,107.2,.425,.371,.558,48.4,56.3,7.2,12.8,.524,14.5,24.5,.295,
64.1,112.3,.410,.264,.546,55.1,57.6,9.0,11.5,.517,13.2,36.4,.270,
68.4,101.4,.409,.274,.519,50.8,48.0,8.4,11.8,.470,16.1,31.9,.302,
67.9,92.9,.421,.350,.508,46.6,53.1,14.0,7.3,.471,19.9,28.9,.278,
68.6,107.9,.427,.411,.563,48.5,53.3,9.6,7.0,.523,15.3,27.1,.310,
72.5,109.2,.402,.332,.543,47.7,56.1,11.5,13.8,.501,13.5,31.8,.292,
68.1,105.4,.322,.386,.540,48.9,54.4,8.8,10.9,.509,16.2,32.1,.225,
67.6,105.6,.441,.335,.535,49.3,48.3,9.0,12.8,.489,15.3,31.8,.318,
71.9,104.8,.493,.281,.568,48.7,55.7,9.4,13.4,.537,19.0,30.2,.328,
67.0,95.9,.424,.390,.511,52.7,57.6,6.6,5.9,.468,20.8,35.6,.293,
64.2,115.1,.450,.344,.556,54.8,58.7,8.0,14.0,.521,14.7,40.6,.306,
69.5,114.9,.402,.417,.612,48.8,58.1,9.9,6.9,.580,16.5,28.7,.298,
63.4,99.4,.359,.358,.507,47.2,46.1,9.7,7.6,.464,16.9,32.9,.258,
65.6,92.3,.442,.366,.489,47.5,47.7,9.2,6.2,.439,18.5,29.1,.306,
65.9,113.9,.374,.364,.564,53.3,45.7,8.9,6.0,.524,12.9,33.1,.280,
62.7,107.4,.435,.437,.567,47.1,55.4,6.8,6.7,.523,15.6,27.2,.323,
65.9,106.6,.299,.392,.552,49.1,54.9,10.5,4.9,.523,15.4,28.1,.213,
67.0,92.9,.361,.239,.491,49.8,52.1,11.4,15.1,.460,18.7,30.1,.230,
63.9,99.7,.365,.278,.504,50.0,42.4,11.1,8.5,.464,15.9,32.3,.256,
73.5,112.0,.483,.228,.545,53.3,53.8,9.6,7.3,.503,12.8,34.7,.334,
69.4,101.7,.348,.302,.520,51.9,52.8,8.1,11.9,.489,15.9,30.4,.234,
67.9,107.4,.374,.337,.558,48.5,50.0,9.5,7.7,.526,15.9,28.8,.263,
63.7,103.5,.317,.309,.528,52.8,51.1,7.2,4.4,.489,14.6,29.0,.237,
67.7,108.2,.419,.342,.545,52.1,59.8,10.0,12.3,.504,15.7,35.1,.299,
64.0,104.2,.372,.323,.514,50.3,45.7,9.1,7.4,.482,13.0,30.7,.246,
60.8,103.5,.326,.354,.501,48.8,52.3,9.6,8.0,.466,12.4,31.8,.224,
66.0,104.0,.382,.324,.535,51.6,50.1,9.8,10.4,.501,17.6,34.5,.263,
66.8,100.6,.381,.334,.513,49.1,46.7,7.0,4.9,.481,15.4,29.1,.251,
68.7,108.6,.495,.206,.557,51.9,53.0,9.8,7.6,.492,15.6,33.6,.391,
66.6,102.7,.371,.404,.543,43.9,49.9,7.5,5.9,.510,15.7,24.4,.258,
65.6,106.3,.366,.288,.544,52.8,60.1,8.4,16.0,.521,16.4,32.2,.234,
67.5,99.5,.416,.267,.517,49.2,47.2,9.4,11.2,.473,16.6,29.5,.292,
63.1,111.5,.417,.347,.567,51.7,65.4,7.8,14.0,.531,15.1,32.3,.295,
66.4,107.7,.356,.286,.538,50.5,58.3,7.9,11.1,.507,13.1,29.6,.244,
64.0,104.4,.291,.455,.544,48.3,58.9,9.3,11.0,.521,17.7,31.9,.197,
68.2,115.6,.380,.357,.581,47.9,47.5,10.0,10.1,.527,14.2,32.3,.282,
74.3,99.8,.378,.296,.521,45.4,46.8,11.4,11.0,.501,16.9,28.8,.227,
70.8,98.9,.300,.281,.516,46.6,50.1,9.7,11.9,.482,17.0,28.9,.215,
68.0,105.2,.384,.351,.520,52.2,48.4,9.9,10.8,.497,16.4,37.8,.236,
65.8,108.3,.371,.440,.540,47.9,48.4,11.2,3.5,.504,13.7,30.1,.263,
68.6,116.3,.367,.421,.573,51.9,49.4,9.3,7.7,.538,13.2,32.6,.268,
69.7,101.7,.395,.295,.527,52.3,53.3,8.6,6.5,.497,17.9,33.8,.256,
70.4,106.3,.451,.339,.533,51.3,47.0,9.9,11.8,.489,15.9,35.5,.317,
69.6,98.3,.344,.347,.509,43.8,45.5,12.2,7.6,.476,15.1,26.7,.232,
63.6,107.5,.387,.309,.519,53.2,52.8,12.4,16.0,.477,14.4,39.1,.274,
66.5,100.0,.368,.327,.529,47.5,57.9,6.2,7.5,.489,16.5,26.7,.266,
59.9,103.9,.361,.326,.519,51.4,48.1,7.6,16.2,.474,15.4,33.8,.269,
64.7,111.3,.369,.333,.574,51.4,56.0,9.2,10.0,.536,16.5,33.0,.278,
68.6,104.2,.385,.319,.528,53.2,42.0,9.2,8.6,.491,16.9,35.1,.266,
62.8,109.0,.283,.405,.586,49.1,56.1,7.2,6.3,.564,16.2,23.9,.202,
62.2,99.8,.345,.357,.504,53.9,45.7,7.4,10.8,.473,17.0,35.1,.226,
65.8,111.5,.488,.290,.530,53.4,52.6,7.6,9.2,.476,11.7,34.9,.354,
67.0,103.7,.483,.304,.534,54.3,48.8,8.7,9.0,.483,16.8,34.0,.346,
61.9,108.1,.428,.431,.578,52.3,56.5,8.1,7.4,.530,17.1,28.2,.332,
65.5,108.9,.383,.343,.562,50.2,50.3,10.7,15.2,.515,15.2,30.3,.298,
68.5,101.4,.411,.394,.507,46.1,51.1,8.7,6.0,.456,14.7,30.4,.300,
65.2,97.4,.283,.379,.498,46.5,46.0,6.4,7.9,.471,15.7,28.5,.188,
65.3,120.6,.339,.446,.616,51.7,64.2,6.1,3.8,.589,13.3,27.7,.252,
64.4,105.1,.370,.303,.534,51.6,52.3,9.2,9.6,.501,15.9,31.9,.254,
68.0,113.7,.392,.387,.582,50.0,50.3,7.9,4.4,.550,14.5,29.3,.280,
65.4,109.6,.406,.319,.555,52.7,51.9,9.1,7.3,.524,15.5,34.0,.277,
61.1,99.6,.379,.317,.512,47.9,56.8,8.2,10.8,.474,16.4,30.2,.261,
70.9,111.7,.439,.345,.546,48.1,40.3,8.4,8.5,.504,11.6,29.1,.312,
59.2,109.6,.339,.426,.574,45.4,65.5,11.6,10.0,.546,14.7,24.8,.240,
67.3,101.6,.420,.314,.517,49.8,45.9,9.8,11.5,.476,16.7,33.8,.287,
68.0,102.6,.389,.319,.515,51.4,47.6,10.6,13.0,.469,15.6,34.1,.283,
64.4,105.5,.384,.379,.562,50.8,54.9,8.5,6.4,.527,16.4,27.2,.274,
63.4,104.6,.392,.288,.510,49.5,49.2,6.9,10.5,.466,11.2,28.9,.278,
65.3,119.6,.388,.397,.574,51.5,54.8,10.6,7.4,.538,12.3,35.2,.283,
68.3,107.4,.422,.353,.539,50.0,60.9,8.5,8.0,.506,14.0,29.9,.283,
66.5,109.6,.436,.429,.560,48.7,56.6,9.5,8.2,.520,15.2,30.8,.311,
71.2,107.1,.429,.371,.546,47.8,48.8,10.7,8.8,.497,14.2,28.6,.321,
66.4,101.9,.413,.298,.531,49.6,51.1,8.6,13.5,.487,17.3,31.6,.295,
67.5,116.3,.441,.446,.611,44.3,56.5,13.0,6.4,.574,14.1,23.6,.331,
