Abilene Christian Wildcats,New Hampshire,H,W,65,57
Abilene Christian Wildcats,Charleston Southern,A,L,65,66
Abilene Christian Wildcats,Oklahoma,H,L,64,72
Abilene Christian Wildcats,New Mexico,H,L,55,64
Abilene Christian Wildcats,Charleston Southern,H,W,85,82
Abilene Christian Wildcats,Sacramento State,H,L,86,88
Abilene Christian Wildcats,San Francisco,H,L,51,86
Abilene Christian Wildcats,New Orleans,H,L,66,75
Abilene Christian Wildcats,Southeastern Louisiana,H,L,53,75
Abilene Christian Wildcats,Central Arkansas,A,L,76,81
Abilene Christian Wildcats,Stephen F. Austin,A,W,69,60
Abilene Christian Wildcats,Southeastern Louisiana,A,L,50,56
Abilene Christian Wildcats,Lamar,A,W,67,64
Abilene Christian Wildcats,Nicholls State,H,L,59,62
Abilene Christian Wildcats,Incarnate Word,H,L,79,82
Abilene Christian Wildcats,Texas A&M-Corpus Christi,H,L,60,72
Abilene Christian Wildcats,New Orleans,A,W,70,69
Abilene Christian Wildcats,Sam Houston State,A,W,71,64
Abilene Christian Wildcats,Central Arkansas,H,L,73,84
Abilene Christian Wildcats,Northwestern State,A,W,76,72
Abilene Christian Wildcats,McNeese State,H,W,82,78
Abilene Christian Wildcats,Texas A&M-Corpus Christi,A,L,44,56
Abilene Christian Wildcats,Sam Houston State,H,W,84,81
Abilene Christian Wildcats,Incarnate Word,A,L,75,89
Abilene Christian Wildcats,Houston Baptist,H,L,72,81
Air Force Falcons,Jacksonville,A,W,86,68
Air Force Falcons,Florida A&M,A,W,87,62
Air Force Falcons,Stetson,A,W,85,72
Air Force Falcons,Akron,N,L,75,84
Air Force Falcons,East Carolina,N,L,63,70
Air Force Falcons,New Mexico State,H,L,70,78
Air Force Falcons,Missouri State,A,W,83,70
Air Force Falcons,Army,H,L,71,79
Air Force Falcons,Denver,A,L,65,77
Air Force Falcons,Colorado,A,L,68,75
Air Force Falcons,UC-Davis,A,W,77,67
Air Force Falcons,Wyoming,H,L,72,84
Air Force Falcons,Utah State,A,W,78,73
Air Force Falcons,Colorado State,H,L,58,85
Air Force Falcons,Fresno State,A,W,81,72
Air Force Falcons,San Jose State,A,L,85,89
Air Force Falcons,Nevada,H,L,76,83
Air Force Falcons,Nevada-Las Vegas,H,L,85,87
Air Force Falcons,San Diego State,A,W,60,57
Air Force Falcons,Fresno State,H,L,64,73
Air Force Falcons,Wyoming,A,L,74,83
Air Force Falcons,New Mexico,A,L,67,74
Air Force Falcons,Boise State,H,L,66,76
Air Force Falcons,Nevada,A,L,59,78
Air Force Falcons,San Jose State,H,L,78,83
Air Force Falcons,Nevada-Las Vegas,A,W,81,58
Air Force Falcons,Utah State,H,L,58,89
Air Force Falcons,San Diego State,H,L,38,51
Air Force Falcons,Boise State,A,L,70,98
Air Force Falcons,Wyoming,N,W,83,68
Air Force Falcons,Colorado State,N,L,55,81
Akron Zips,Youngstown State,H,L,82,90
Akron Zips,American,A,W,72,62
Akron Zips,Radford,A,W,88,41
Akron Zips,Georgia Southern,A,W,75,67
Akron Zips,Air Force,N,W,84,75
Akron Zips,Mercer,N,W,65,63
Akron Zips,Creighton,H,L,70,82
Akron Zips,Coppin State,A,W,87,63
Akron Zips,Gonzaga,H,L,43,61
Akron Zips,Marshall,A,W,99,88
Akron Zips,UC-Irvine,N,W,88,80
Akron Zips,Maryland-Eastern Shore,N,W,76,60
Akron Zips,Bowling Green State,A,W,89,84
Akron Zips,Western Michigan,A,W,66,59
Akron Zips,Central Michigan,H,W,89,85
Akron Zips,Miami (OH),H,W,74,70
Akron Zips,Ohio,A,W,83,68
Akron Zips,Eastern Michigan,A,W,70,63
Akron Zips,Western Michigan,H,W,90,80
Akron Zips,Buffalo,A,W,91,90
Akron Zips,Northern Illinois,H,W,76,73
Akron Zips,Ohio,H,L,70,85
Akron Zips,Ball State,A,W,65,63
Akron Zips,Eastern Michigan,H,W,87,76
Akron Zips,Toledo,A,W,71,65
Akron Zips,Kent State,A,L,67,70
Akron Zips,Bowling Green State,H,L,65,66
Akron Zips,Buffalo,H,W,89,83
Akron Zips,Miami (OH),A,L,75,79
Akron Zips,Kent State,H,W,66,56
Akron Zips,Eastern Michigan,N,W,79,62
Akron Zips,Ball State,N,W,74,70
Akron Zips,Kent State,N,L,65,70
Akron Zips,Houston,N,W,78,75
Akron Zips,Texas-Arlington,H,L,69,85
Alabama A&M Bulldogs,Missouri State,H,L,62,96
Alabama A&M Bulldogs,Missouri,H,L,44,99
Alabama A&M Bulldogs,Tennessee Tech,H,L,61,95
Alabama A&M Bulldogs,Southern Mississippi,H,L,55,63
Alabama A&M Bulldogs,Murray State,H,L,54,91
Alabama A&M Bulldogs,Alabama-Birmingham,H,L,45,75
Alabama A&M Bulldogs,Tennessee Tech,A,L,74,79
Alabama A&M Bulldogs,Troy,H,L,59,88
Alabama A&M Bulldogs,Georgia State,H,L,79,94
Alabama A&M Bulldogs,Bowling Green State,H,L,61,74
Alabama A&M Bulldogs,Western Michigan,H,L,50,80
Alabama A&M Bulldogs,Jackson State,A,L,51,63
Alabama A&M Bulldogs,Grambling,A,L,67,69
Alabama A&M Bulldogs,Mississippi Valley State,H,W,79,76
Alabama A&M Bulldogs,Arkansas-Pine Bluff,H,L,65,81
Alabama A&M Bulldogs,Alabama State,A,L,55,57
Alabama A&M Bulldogs,Southern,A,L,52,53
Alabama A&M Bulldogs,Alcorn State,A,L,70,81
Alabama A&M Bulldogs,Prairie View,H,L,65,70
Alabama A&M Bulldogs,Texas Southern,H,L,47,92
Alabama A&M Bulldogs,Mississippi Valley State,A,L,66,68
Alabama A&M Bulldogs,Arkansas-Pine Bluff,A,L,49,65
Alabama A&M Bulldogs,Alabama State,H,L,89,97
Alabama A&M Bulldogs,Southern,H,L,64,77
Alabama A&M Bulldogs,Alcorn State,H,L,59,74
Alabama A&M Bulldogs,Prairie View,A,W,87,74
Alabama A&M Bulldogs,Texas Southern,A,L,64,74
Alabama A&M Bulldogs,Jackson State,H,L,64,72
Alabama A&M Bulldogs,Grambling,H,L,57,78
Alabama Crimson Tide,Coastal Carolina,A,W,70,53
Alabama Crimson Tide,Dayton,A,L,72,77
Alabama Crimson Tide,Ball State,A,W,77,59
Alabama Crimson Tide,Valparaiso,N,L,60,68
Alabama Crimson Tide,Saint Louis,N,W,62,57
Alabama Crimson Tide,Charleston Southern,A,W,76,46
Alabama Crimson Tide,Texas,H,L,68,77
Alabama Crimson Tide,Oregon,H,L,56,65
Alabama Crimson Tide,South Carolina Upstate,A,W,78,61
Alabama Crimson Tide,Clemson,N,L,54,67
Alabama Crimson Tide,Arkansas State,N,W,67,52
Alabama Crimson Tide,Stetson,A,W,83,60
Alabama Crimson Tide,Mississippi State,H,W,68,58
Alabama Crimson Tide,Vanderbilt,A,W,59,56
Alabama Crimson Tide,Florida,A,L,67,80
Alabama Crimson Tide,Louisiana State,H,W,81,66
Alabama Crimson Tide,Missouri,A,W,68,56
Alabama Crimson Tide,Auburn,H,L,64,84
