Alabama-Birmingham Blazers,East Carolina,H,L,67,74
Alabama-Birmingham Blazers,Florida International,A,L,73,78
Alabama-Birmingham Blazers,Florida Atlantic,A,L,71,82
Alabama-Birmingham Blazers,Southern Mississippi,H,W,84,60
Alabama-Birmingham Blazers,Tulane,H,L,80,86
Alabama-Birmingham Blazers,Marshall,A,W,68,62
Alabama-Birmingham Blazers,Charlotte,A,W,64,62
Alabama-Birmingham Blazers,Rice,A,W,61,60
Alabama-Birmingham Blazers,Louisiana Tech,H,L,58,67
Alabama-Birmingham Blazers,Middle Tennessee,H,L,53,55
Alabama-Birmingham Blazers,Charlotte,N,L,70,80
Albany (NY) Great Danes,Siena,A,W,74,62
Albany (NY) Great Danes,NJIT,H,W,71,65
Albany (NY) Great Danes,Quinnipiac,A,L,69,79
Albany (NY) Great Danes,Duquesne,A,L,59,70
Albany (NY) Great Danes,Bucknell,H,L,64,77
Albany (NY) Great Danes,Rider,A,W,70,59
Albany (NY) Great Danes,NJIT,A,W,66,55
Albany (NY) Great Danes,Holy Cross,A,L,57,62
Albany (NY) Great Danes,Brown,A,W,74,68
Albany (NY) Great Danes,Colgate,H,L,60,69
Albany (NY) Great Danes,Yale,H,W,70,62
Albany (NY) Great Danes,Drake,A,L,63,71
Albany (NY) Great Danes,Pittsburgh,A,L,46,58
Albany (NY) Great Danes,Hartford,H,W,81,56
Albany (NY) Great Danes,Maryland-Baltimore County,H,W,73,72
Albany (NY) Great Danes,Vermont,A,L,38,68
Albany (NY) Great Danes,Massachusetts-Lowell,A,L,66,70
Albany (NY) Great Danes,Maine,A,W,85,78
Albany (NY) Great Danes,Binghamton,H,W,66,60
Albany (NY) Great Danes,New Hampshire,A,L,56,60
Albany (NY) Great Danes,Stony Brook,H,W,77,67
Albany (NY) Great Danes,Vermont,H,L,45,55
Albany (NY) Great Danes,Massachusetts-Lowell,H,W,73,56
Albany (NY) Great Danes,Hartford,A,L,54,67
Albany (NY) Great Danes,Maryland-Baltimore County,A,L,69,71
Albany (NY) Great Danes,Maine,H,W,74,63
Albany (NY) Great Danes,Binghamton,A,W,57,48
Albany (NY) Great Danes,New Hampshire,H,W,66,48
Albany (NY) Great Danes,Stony Brook,A,L,68,73
Albany (NY) Great Danes,Maryland-Baltimore County,H,W,86,56
Albany (NY) Great Danes,Vermont,N,W,67,58
Albany (NY) Great Danes,Stony Brook,A,W,69,60
Albany (NY) Great Danes,Mount St. Mary's,N,W,71,64
Albany (NY) Great Danes,Florida,N,L,55,67
Alcorn State Braves,Creighton,A,L,61,107
Alcorn State Braves,Saint Mary's (CA),A,L,55,72
Alcorn State Braves,Wright State,A,L,55,73
Alcorn State Braves,Troy,A,L,70,73
Alcorn State Braves,Houston,A,L,58,89
Alcorn State Braves,Jacksonville State,A,L,52,63
Alcorn State Braves,Mercer,A,L,44,70
Alcorn State Braves,Denver,N,L,49,67
Alcorn State Braves,Western Illinois,N,L,62,64
Alcorn State Braves,Texas Southern,A,L,66,83
Alcorn State Braves,Prairie View,A,L,67,70
Alcorn State Braves,Jackson State,H,W,64,51
Alcorn State Braves,Grambling,H,W,64,56
Alcorn State Braves,Mississippi Valley State,H,W,65,53
Alcorn State Braves,Arkansas-Pine Bluff,A,W,71,45
Alcorn State Braves,Alabama State,H,L,54,58
Alcorn State Braves,Alabama A&M,H,W,70,64
Alcorn State Braves,Southern,A,L,54,62
Alcorn State Braves,Jackson State,A,L,61,71
Alcorn State Braves,Grambling,A,L,80,95
Alcorn State Braves,Mississippi Valley State,N,W,67,63
Alcorn State Braves,Arkansas-Pine Bluff,H,W,57,54
Alcorn State Braves,Alabama State,A,L,86,92
Alcorn State Braves,Alabama A&M,A,W,64,56
Alcorn State Braves,Southern,H,L,54,67
Alcorn State Braves,Texas Southern,H,L,69,77
Alcorn State Braves,Prairie View,H,W,64,62
Alcorn State Braves,Alabama State,N,L,51,64
American Eagles,George Mason,A,L,60,63
American Eagles,Maryland-Baltimore County,H,W,63,61
American Eagles,Ohio State,A,L,52,63
American Eagles,Mount St. Mary's,A,L,64,68
American Eagles,Columbia,A,L,47,61
American Eagles,Saint Francis (PA),A,W,75,43
American Eagles,Howard,H,W,76,53
American Eagles,Brown,H,L,67,72
American Eagles,Saint Mary's (CA),A,L,44,59
American Eagles,San Francisco,A,L,69,77
American Eagles,Maryland-Eastern Shore,A,W,71,58
American Eagles,Bucknell,A,W,67,57
American Eagles,Holy Cross,A,W,69,54
American Eagles,Loyola (MD),H,W,65,51
American Eagles,Colgate,A,W,69,62
American Eagles,Lehigh,A,W,65,63
American Eagles,Lafayette,H,W,66,61
American Eagles,Boston University,H,W,86,56
American Eagles,Army,A,W,84,74
American Eagles,Navy,H,W,74,52
American Eagles,Holy Cross,H,W,63,57
American Eagles,Loyola (MD),A,L,58,62
American Eagles,Colgate,H,L,60,63
American Eagles,Lehigh,H,W,64,44
American Eagles,Lafayette,A,L,62,74
American Eagles,Boston University,A,L,62,71
American Eagles,Army,H,W,58,54
American Eagles,Navy,A,W,64,55
American Eagles,Bucknell,H,L,51,56
American Eagles,Colgate,H,W,59,50
American Eagles,Holy Cross,H,W,57,46
American Eagles,Boston University,A,W,55,36
American Eagles,Wisconsin,N,L,35,75
Appalachian State Mountaineers,North Carolina State,A,L,77,98
Appalachian State Mountaineers,Campbell,H,L,66,73
Appalachian State Mountaineers,Cincinnati,A,L,49,77
Appalachian State Mountaineers,North Carolina Central,A,L,70,76
Appalachian State Mountaineers,Georgia,A,L,53,71
Appalachian State Mountaineers,Charlotte,H,L,59,77
Appalachian State Mountaineers,Winthrop,A,L,72,80
Appalachian State Mountaineers,Presbyterian,A,L,69,74
Appalachian State Mountaineers,Duquesne,A,L,55,79
Appalachian State Mountaineers,Elon,A,L,66,75
Appalachian State Mountaineers,North Carolina-Greensboro,H,L,60,66
Appalachian State Mountaineers,Davidson,A,L,66,78
Appalachian State Mountaineers,Chattanooga,H,L,70,80
Appalachian State Mountaineers,Georgia Southern,H,W,81,68
Appalachian State Mountaineers,Citadel,A,W,80,67
Appalachian State Mountaineers,North Carolina-Greensboro,A,L,61,66
Appalachian State Mountaineers,Elon,H,L,76,83
Appalachian State Mountaineers,Citadel,H,W,54,45
Appalachian State Mountaineers,Western Carolina,A,L,75,84
Appalachian State Mountaineers,Samford,H,W,74,68
Appalachian State Mountaineers,Wofford,H,L,58,64
Appalachian State Mountaineers,Western Carolina,H,L,61,74
Appalachian State Mountaineers,Furman,A,L,53,68
Appalachian State Mountaineers,Samford,A,W,63,57
Appalachian State Mountaineers,Chattanooga,A,L,44,63
Appalachian State Mountaineers,Samford,N,L,56,70
Arizona State Sun Devils,Maryland-Baltimore County,H,W,96,61
Arizona State Sun Devils,Miami (OH),H,W,90,54
Arizona State Sun Devils,Idaho State,H,W,88,60
Arizona State Sun Devils,Nevada-Las Vegas,A,W,86,80
Arizona State Sun Devils,Bradley,H,W,70,58
Arizona State Sun Devils,Marquette,H,W,79,77
Arizona State Sun Devils,Creighton,N,L,60,88
Arizona State Sun Devils,College of Charleston,N,W,80,58
Arizona State Sun Devils,Miami (FL),N,L,57,60
Arizona State Sun Devils,DePaul,A,W,78,56
Arizona State Sun Devils,Grambling,H,W,97,55
Arizona State Sun Devils,Texas Tech,H,W,76,62
Arizona State Sun Devils,UC-Irvine,H,W,74,61
Arizona State Sun Devils,Washington,H,L,65,76
Arizona State Sun Devils,Washington State,H,W,66,47
Arizona State Sun Devils,Southern California,A,W,79,60
Arizona State Sun Devils,UCLA,A,L,72,87
Arizona State Sun Devils,Arizona,A,L,68,91
Arizona State Sun Devils,Utah,H,W,79,75
Arizona State Sun Devils,Colorado,H,W,72,51
Arizona State Sun Devils,University of California,A,W,89,78
Arizona State Sun Devils,Stanford,A,L,70,76
Arizona State Sun Devils,Oregon State,H,W,86,82
Arizona State Sun Devils,Oregon,H,W,74,72
Arizona State Sun Devils,Arizona,H,W,69,66
Arizona State Sun Devils,Colorado,A,L,52,61
Arizona State Sun Devils,Utah,A,L,63,86
Arizona State Sun Devils,Stanford,H,W,76,64
Arizona State Sun Devils,University of California,H,W,78,60
Arizona State Sun Devils,Oregon,A,L,78,85
Arizona State Sun Devils,Oregon State,A,L,76,78
Arizona State Sun Devils,Stanford,N,L,58,79
Arizona State Sun Devils,Texas,N,L,85,87
Arizona Wildcats,Cal Poly,H,W,73,62
Arizona Wildcats,Long Beach State,H,W,91,57
Arizona Wildcats,San Diego State,A,W,69,60
Arizona Wildcats,Fairleigh Dickinson,H,W,100,50
Arizona Wildcats,Rhode Island,H,W,87,59
Arizona Wildcats,Drexel,N,W,66,62
Arizona Wildcats,Duke,N,W,72,66
Arizona Wildcats,Texas Tech,H,W,79,58
Arizona Wildcats,Nevada-Las Vegas,H,W,63,58
Arizona Wildcats,New Mexico State,H,W,74,48
Arizona Wildcats,Michigan,A,W,72,70
Arizona Wildcats,Southern,H,W,69,43
Arizona Wildcats,Northern Arizona,H,W,77,44
Arizona Wildcats,Washington State,H,W,60,25
Arizona Wildcats,Washington,H,W,71,62
Arizona Wildcats,UCLA,A,W,79,75
Arizona Wildcats,Southern California,A,W,73,53
Arizona Wildcats,Arizona State,H,W,91,68
Arizona Wildcats,Colorado,H,W,69,57
Arizona Wildcats,Utah,H,W,65,56
Arizona Wildcats,Stanford,A,W,60,57
Arizona Wildcats,University of California,A,L,58,60
Arizona Wildcats,Oregon,H,W,67,65
Arizona Wildcats,Oregon State,H,W,76,54
Arizona Wildcats,Arizona State,A,L,66,69
Arizona Wildcats,Utah,A,W,67,63
Arizona Wildcats,Colorado,A,W,88,61
Arizona Wildcats,University of California,H,W,87,59
Arizona Wildcats,Stanford,H,W,79,66
Arizona Wildcats,Oregon State,A,W,74,69
Arizona Wildcats,Oregon,A,L,57,64
Arizona Wildcats,Utah,N,W,71,39
Arizona Wildcats,Colorado,N,W,63,43
Arizona Wildcats,UCLA,N,L,71,75
Arizona Wildcats,Weber State,N,W,68,59
Arizona Wildcats,Gonzaga,N,W,84,61
Arizona Wildcats,San Diego State,N,W,70,64
Arizona Wildcats,Wisconsin,N,L,63,64
Arkansas Razorbacks,Southern Illinois-Edwardsville,H,W,99,65
Arkansas Razorbacks,Louisiana-Lafayette,H,W,76,63
Arkansas Razorbacks,Southern Methodist,H,W,89,78
Arkansas Razorbacks,University of California,N,L,77,85
Arkansas Razorbacks,Minnesota,N,W,87,73
Arkansas Razorbacks,Gonzaga,N,L,81,91
Arkansas Razorbacks,Southeastern Louisiana,H,W,111,65
Arkansas Razorbacks,Clemson,H,W,74,68
Arkansas Razorbacks,Savannah State,H,W,72,43
Arkansas Razorbacks,Tennessee-Martin,H,W,102,56
Arkansas Razorbacks,South Alabama,N,W,72,60
Arkansas Razorbacks,High Point,H,W,89,48
Arkansas Razorbacks,Texas-San Antonio,H,W,104,71
Arkansas Razorbacks,Texas A&M,A,L,53,69
Arkansas Razorbacks,Florida,H,L,82,84
Arkansas Razorbacks,Kentucky,H,W,87,85
Arkansas Razorbacks,Georgia,A,L,61,66
Arkansas Razorbacks,Tennessee,A,L,74,81
Arkansas Razorbacks,Auburn,H,W,86,67
Arkansas Razorbacks,Missouri,H,L,71,75
Arkansas Razorbacks,Louisiana State,A,L,74,88
Arkansas Razorbacks,Alabama,H,W,65,58
Arkansas Razorbacks,Vanderbilt,A,W,77,75
Arkansas Razorbacks,Missouri,A,L,85,86
Arkansas Razorbacks,Louisiana State,H,W,81,70
Arkansas Razorbacks,South Carolina,H,W,71,64
Arkansas Razorbacks,Mississippi State,A,W,73,69
Arkansas Razorbacks,Kentucky,A,W,71,67
Arkansas Razorbacks,Georgia,H,W,87,75
Arkansas Razorbacks,Mississippi,H,W,110,80
Arkansas Razorbacks,Alabama,A,L,58,83
Arkansas Razorbacks,South Carolina,N,L,69,71
Arkansas Razorbacks,Indiana State,H,W,91,71
Arkansas Razorbacks,University of California,A,L,64,75
Arkansas State Red Wolves,Jackson State,A,W,65,61
Arkansas State Red Wolves,Tennessee-Martin,H,W,72,62
Arkansas State Red Wolves,Wyoming,A,L,64,85
Arkansas State Red Wolves,Colorado,A,L,70,93
Arkansas State Red Wolves,Central Arkansas,H,W,99,56
Arkansas State Red Wolves,Lamar,A,W,95,89
Arkansas State Red Wolves,Niagara,H,W,86,61
Arkansas State Red Wolves,Nebraska,A,L,67,79
Arkansas State Red Wolves,Toledo,H,L,65,78
Arkansas State Red Wolves,Marshall,A,W,83,82
Arkansas State Red Wolves,Texas-Arlington,A,W,82,66
Arkansas State Red Wolves,Texas State,A,W,74,69
Arkansas State Red Wolves,Troy,H,L,84,98
Arkansas State Red Wolves,South Alabama,H,W,72,60
Arkansas State Red Wolves,Georgia State,A,L,72,73
Arkansas State Red Wolves,Western Kentucky,A,L,77,82
Arkansas State Red Wolves,Arkansas-Little Rock,H,W,77,49
Arkansas State Red Wolves,Louisiana-Monroe,A,L,65,72
Arkansas State Red Wolves,Troy,A,W,83,73
Arkansas State Red Wolves,Western Kentucky,H,W,72,58
Arkansas State Red Wolves,South Alabama,A,W,85,61
Arkansas State Red Wolves,Louisiana-Lafayette,A,L,67,85
Arkansas State Red Wolves,Texas-Arlington,H,W,83,60
Arkansas State Red Wolves,Texas State,H,W,73,68
Arkansas State Red Wolves,Arkansas-Little Rock,A,L,67,74
Arkansas State Red Wolves,Georgia State,H,L,76,79
Arkansas State Red Wolves,Louisiana-Monroe,H,W,64,58
Arkansas State Red Wolves,Louisiana-Lafayette,H,L,76,77
Arkansas State Red Wolves,Arkansas-Little Rock,N,W,116,114
Arkansas State Red Wolves,Georgia State,N,L,45,72
Arkansas-Little Rock Trojans,North Florida,H,L,70,72
Arkansas-Little Rock Trojans,Florida,A,L,56,86
Arkansas-Little Rock Trojans,Middle Tennessee,A,L,59,76
Arkansas-Little Rock Trojans,Southern,A,W,85,82
Arkansas-Little Rock Trojans,Oklahoma,A,L,81,101
Arkansas-Little Rock Trojans,Tulsa,A,L,64,78
Arkansas-Little Rock Trojans,Memphis,A,L,59,73
Arkansas-Little Rock Trojans,Jacksonville State,N,W,75,70
Arkansas-Little Rock Trojans,Southern Mississippi,N,L,60,74
Arkansas-Little Rock Trojans,Grambling,H,W,88,68
Arkansas-Little Rock Trojans,Texas State,A,W,63,59
Arkansas-Little Rock Trojans,Texas-Arlington,A,W,72,70
Arkansas-Little Rock Trojans,South Alabama,H,W,65,60
Arkansas-Little Rock Trojans,Troy,H,L,62,75
Arkansas-Little Rock Trojans,Western Kentucky,A,W,87,83
Arkansas-Little Rock Trojans,Georgia State,A,L,73,99
Arkansas-Little Rock Trojans,Texas State,H,W,69,64
Arkansas-Little Rock Trojans,Arkansas State,A,L,49,77
Arkansas-Little Rock Trojans,Louisiana-Lafayette,H,W,80,69
Arkansas-Little Rock Trojans,South Alabama,A,W,62,58
Arkansas-Little Rock Trojans,Georgia State,H,L,57,68
Arkansas-Little Rock Trojans,Western Kentucky,H,L,78,79
Arkansas-Little Rock Trojans,Louisiana-Lafayette,A,L,87,93
Arkansas-Little Rock Trojans,Louisiana-Monroe,A,L,49,65
Arkansas-Little Rock Trojans,Texas-Arlington,H,L,71,75
Arkansas-Little Rock Trojans,Troy,A,W,62,55
Arkansas-Little Rock Trojans,Arkansas State,H,W,74,67
Arkansas-Little Rock Trojans,Louisiana-Monroe,H,L,65,66
Arkansas-Little Rock Trojans,Troy,N,W,74,61
Arkansas-Little Rock Trojans,Arkansas State,N,L,114,116
Arkansas-Pine Bluff Golden Lions,Oklahoma State,A,L,63,97
Arkansas-Pine Bluff Golden Lions,Air Force,A,L,64,67
Arkansas-Pine Bluff Golden Lions,Southern Methodist,A,L,61,87
Arkansas-Pine Bluff Golden Lions,Texas A&M,A,L,55,88
Arkansas-Pine Bluff Golden Lions,Sam Houston State,N,L,49,75
Arkansas-Pine Bluff Golden Lions,Hampton,N,L,65,72
Arkansas-Pine Bluff Golden Lions,Oregon State,A,L,63,77
Arkansas-Pine Bluff Golden Lions,Creighton,A,L,51,88
Arkansas-Pine Bluff Golden Lions,Iowa,A,L,61,86
Arkansas-Pine Bluff Golden Lions,Auburn,A,L,59,91
Arkansas-Pine Bluff Golden Lions,Mississippi Valley State,A,W,78,73
Arkansas-Pine Bluff Golden Lions,Alabama A&M,A,W,72,64
Arkansas-Pine Bluff Golden Lions,Alabama State,A,L,64,77
Arkansas-Pine Bluff Golden Lions,Southern,H,L,56,60
Arkansas-Pine Bluff Golden Lions,Alcorn State,H,L,45,71
Arkansas-Pine Bluff Golden Lions,Prairie View,A,L,62,71
Arkansas-Pine Bluff Golden Lions,Texas Southern,A,L,71,72
Arkansas-Pine Bluff Golden Lions,Grambling,H,W,66,64
Arkansas-Pine Bluff Golden Lions,Jackson State,H,W,70,69
Arkansas-Pine Bluff Golden Lions,Alabama A&M,H,W,64,61
Arkansas-Pine Bluff Golden Lions,Alabama State,H,W,76,71
Arkansas-Pine Bluff Golden Lions,Southern,A,W,64,58
Arkansas-Pine Bluff Golden Lions,Alcorn State,A,L,54,57
Arkansas-Pine Bluff Golden Lions,Prairie View,H,W,76,61
Arkansas-Pine Bluff Golden Lions,Texas Southern,H,L,55,65
Arkansas-Pine Bluff Golden Lions,Grambling,A,W,61,52
Arkansas-Pine Bluff Golden Lions,Jackson State,A,W,66,59
Arkansas-Pine Bluff Golden Lions,Mississippi Valley State,H,W,83,68
Arkansas-Pine Bluff Golden Lions,Alabama A&M,N,L,50,69
Army Black Knights,Air Force,N,L,68,79
Army Black Knights,Citadel,N,W,84,69
Army Black Knights,NJIT,H,L,85,89
Army Black Knights,Delaware,H,L,74,89
Army Black Knights,Notre Dame,A,L,60,93
Army Black Knights,Houston Baptist,H,L,72,74
Army Black Knights,Columbia,A,L,64,81
Army Black Knights,St. Francis (NY),H,W,67,54
Army Black Knights,Maine,A,W,90,80
Army Black Knights,Rutgers,A,L,72,75
Army Black Knights,Lafayette,A,W,85,66
Army Black Knights,Loyola (MD),H,W,91,82
Army Black Knights,Lehigh,A,W,79,76
Army Black Knights,Navy,A,W,60,55
Army Black Knights,Holy Cross,H,L,75,78
