55,Citadel,32,10,22,0.313,-15.95,-4.75,3,15,6,8,3,13,2753,2962,1285,938,2242,0.418,363,1121,0.324,514,704,0.73,400,1148,489,281,99,438,770,,81.2,105.6,0.314,0.5,0.534,44.4,52.1,10.8,7.0,0.499,14.5,28.0,0.22899999999999998,,81.2,113.6,0.439,0.313,0.598,55.6,52.4,8.4,11.6,0.568,17.8,35.6,0.308,
56,Clemson,31,17,14,0.5479999999999999,12.03,6.87,10,8,13,4,3,8,2159,1999,1250,753,1725,0.43700000000000006,238,678,0.35100000000000003,415,574,0.723,320,1076,411,179,162,313,511,,63.7,108.5,0.33299999999999996,0.39299999999999996,0.54,50.4,54.6,9.0,14.2,0.506,13.5,30.4,0.24100000000000002,,63.7,100.5,0.285,0.33799999999999997,0.51,49.6,51.9,7.9,8.4,0.479,15.4,30.2,0.20199999999999999,
57,Cleveland State,32,9,23,0.281,-9.17,0.09,4,14,5,9,3,10,1947,2169,1285,704,1746,0.40299999999999997,174,537,0.324,365,538,0.6779999999999999,338,1061,327,196,87,458,670,,65.9,91.9,0.308,0.308,0.486,48.6,46.4,9.3,8.1,0.45299999999999996,18.6,30.1,0.209,,65.9,102.4,0.452,0.353,0.537,51.4,59.1,9.6,8.4,0.504,17.6,31.7,0.297,
58,Coastal Carolina,33,21,12,0.636,-1.85,-4.22,12,6,14,4,7,5,2410,2196,1325,854,1909,0.447,244,716,0.341,458,689,0.665,369,1299,396,195,113,404,568,,68.3,106.4,0.361,0.375,0.539,52.4,46.4,8.6,9.7,0.511,15.3,31.2,0.24,,68.3,97.0,0.298,0.414,0.486,47.6,50.0,8.7,7.6,0.457,13.8,28.2,0.195,
59,Colgate,30,13,17,0.433,-8.61,-6.06,9,9,8,4,5,13,2093,2145,1220,747,1673,0.447,267,718,0.37200000000000005,332,488,0.68,280,951,398,184,72,362,583,,65.3,105.0,0.292,0.429,0.5489999999999999,47.7,53.3,9.2,7.2,0.526,16.0,27.4,0.198,,65.3,107.6,0.415,0.37200000000000005,0.56,52.3,52.3,8.3,11.3,0.528,16.8,31.0,0.285,
60,College of Charleston,31,17,14,0.5479999999999999,2.37,0.04,8,10,10,5,6,8,2028,1921,1250,722,1718,0.42,206,595,0.34600000000000003,378,567,0.667,339,1090,361,222,75,392,620,,65.1,99.7,0.33,0.34600000000000003,0.51,50.8,50.0,10.9,7.4,0.48,16.5,30.2,0.22,,65.1,94.4,0.426,0.34600000000000003,0.516,49.2,47.5,8.1,9.2,0.48,19.2,26.7,0.28,
61,Colorado State,34,18,16,0.529,2.31,1.53,8,10,12,5,3,8,2700,2626,1400,878,2067,0.425,326,896,0.364,618,861,0.718,441,1359,455,131,77,394,657,,69.3,111.3,0.41700000000000004,0.433,0.545,53.6,51.8,5.4,6.2,0.504,13.7,33.6,0.299,,69.3,108.2,0.345,0.395,0.5539999999999999,46.4,51.2,8.5,8.8,0.52,13.1,24.9,0.249,
62,Colorado,34,22,12,0.647,12.04,7.64,10,8,16,1,4,7,2576,2407,1370,865,2029,0.426,252,647,0.389,594,808,0.735,444,1434,461,177,167,451,638,,70.8,106.3,0.39799999999999996,0.319,0.534,55.7,53.3,7.3,11.6,0.488,15.7,35.2,0.293,,70.8,99.3,0.35100000000000003,0.292,0.506,44.3,41.9,10.5,11.1,0.47,13.5,24.5,0.24100000000000002,
63,Columbia,35,25,10,0.7140000000000001,3.45,-2.55,10,4,18,4,7,6,2670,2399,1415,899,1986,0.45299999999999996,336,893,0.376,536,745,0.7190000000000001,362,1240,518,220,121,378,649,,66.8,113.1,0.375,0.45,0.5710000000000001,51.8,57.6,9.3,10.3,0.537,13.9,30.0,0.27,,66.8,101.6,0.344,0.385,0.5379999999999999,48.2,53.9,6.8,9.9,0.508,16.8,26.2,0.23600000000000002,
64,Connecticut,36,25,11,0.6940000000000001,15.89,6.28,11,7,14,3,6,4,2631,2285,1460,944,2078,0.45399999999999996,255,699,0.365,488,615,0.7929999999999999,334,1300,489,210,182,390,657,,66.3,108.8,0.29600000000000004,0.336,0.555,51.1,51.8,8.7,14.0,0.516,14.1,28.2,0.235,,66.3,94.5,0.354,0.36200000000000004,0.48100000000000004,48.9,52.1,7.6,9.4,0.445,15.4,28.9,0.23399999999999999,
65,Coppin State,31,9,22,0.29,-15.75,-6.06,6,10,5,7,3,14,2240,2497,1280,741,1933,0.38299999999999995,238,715,0.33299999999999996,520,737,0.706,406,1144,348,174,91,406,666,,71.3,98.2,0.381,0.37,0.491,47.1,47.0,7.6,7.2,0.445,15.1,31.5,0.26899999999999996,,71.3,109.4,0.42700000000000005,0.322,0.555,52.9,52.3,7.7,10.1,0.53,16.0,35.1,0.27399999999999997,
66,Cornell,28,10,18,0.35700000000000004,-9.55,-1.04,3,11,5,8,5,10,1992,2193,1130,703,1674,0.42,233,682,0.342,353,542,0.6509999999999999,244,910,302,217,107,371,563,,72.6,97.1,0.324,0.40700000000000003,0.516,43.2,43.0,10.6,9.6,0.49,16.1,22.8,0.21100000000000002,,72.6,106.9,0.349,0.35600000000000004,0.546,56.8,59.9,7.6,10.7,0.508,16.8,35.7,0.257,
67,Creighton,35,20,15,0.5710000000000001,13.69,6.44,9,9,14,5,4,9,2787,2533,1400,979,2081,0.47,283,804,0.35200000000000004,546,780,0.7,335,1299,537,211,108,405,661,,72.0,110.6,0.375,0.386,0.568,51.4,54.9,8.4,7.8,0.5379999999999999,14.2,27.4,0.262,,72.0,100.5,0.335,0.33799999999999997,0.523,48.6,50.9,8.9,8.7,0.49,15.4,26.1,0.233,
68,Dartmouth,28,10,18,0.35700000000000004,-5.58,-3.29,4,10,8,6,2,12,1992,1989,1130,700,1606,0.436,156,458,0.341,436,603,0.723,336,1005,367,192,48,402,569,,69.1,102.0,0.375,0.285,0.526,51.8,52.4,9.8,5.4,0.484,17.5,33.6,0.271,,69.1,101.9,0.42200000000000004,0.406,0.55,48.2,53.4,9.7,11.6,0.521,18.5,28.8,0.28,
69,Davidson,33,20,13,0.606,5.74,5.14,10,8,15,1,3,10,2608,2576,1325,894,2022,0.442,317,892,0.355,503,661,0.7609999999999999,312,1154,497,154,102,336,567,,71.2,110.6,0.327,0.441,0.5579999999999999,47.1,55.6,6.5,7.7,0.521,12.6,25.3,0.249,,71.2,109.2,0.3,0.353,0.5479999999999999,52.9,49.1,7.8,9.4,0.52,13.8,30.7,0.21100000000000002,
70,Dayton,33,25,8,0.758,11.34,4.76,14,4,14,3,8,2,2393,2176,1335,836,1836,0.455,221,643,0.344,500,749,0.6679999999999999,327,1265,480,196,145,425,626,,68.6,104.5,0.408,0.35,0.546,53.2,57.4,8.6,12.2,0.516,16.2,28.7,0.272,,68.6,95.1,0.32799999999999996,0.368,0.5,46.8,54.8,7.0,8.0,0.469,15.9,24.2,0.21899999999999997,
71,Delaware State,32,7,25,0.21899999999999997,-20.88,-6.85,5,11,6,7,1,17,1980,2336,1290,710,1815,0.391,230,698,0.33,330,536,0.616,340,1064,367,173,93,442,635,,67.2,91.4,0.295,0.385,0.478,44.8,51.7,8.0,8.8,0.455,17.6,28.0,0.182,,67.2,107.8,0.406,0.42200000000000004,0.5379999999999999,55.2,60.4,8.7,9.0,0.502,16.4,37.5,0.278,
72,Delaware,30,7,23,0.233,-8.62,0.85,2,16,5,7,2,15,1986,2270,1205,669,1663,0.402,168,517,0.325,480,701,0.685,330,1132,319,108,87,357,535,,67.4,97.8,0.42200000000000004,0.311,0.498,50.7,47.7,5.3,9.2,0.45299999999999996,15.2,29.5,0.289,,67.4,111.8,0.319,0.47200000000000003,0.5479999999999999,49.3,62.4,9.3,10.5,0.518,11.7,27.9,0.226,
73,Denver,31,16,15,0.516,-3.34,-3.24,7,9,8,7,6,6,2021,2024,1240,689,1449,0.47600000000000003,235,613,0.38299999999999995,408,530,0.77,168,781,443,198,71,400,593,,62.6,104.1,0.366,0.423,0.594,45.2,64.3,10.2,7.4,0.557,19.0,20.1,0.282,,62.6,104.3,0.434,0.35200000000000004,0.5670000000000001,54.8,54.6,9.1,10.4,0.519,19.8,31.0,0.32899999999999996,
74,DePaul,31,9,22,0.29,0.83,8.34,3,15,5,9,3,10,2092,2325,1245,752,1691,0.445,168,490,0.34299999999999997,420,618,0.68,317,1059,366,150,95,458,687,,68.4,98.2,0.365,0.29,0.527,50.6,48.7,7.0,9.2,0.494,18.8,30.7,0.248,,68.4,109.2,0.44799999999999995,0.395,0.56,49.4,61.6,9.7,8.2,0.514,15.4,29.9,0.331,
75,Detroit Mercy,31,16,15,0.516,-2.44,-0.82,9,9,11,4,4,10,2595,2567,1245,898,1929,0.466,244,651,0.375,555,795,0.698,373,1169,409,213,133,422,706,,75.7,110.1,0.41200000000000003,0.337,0.563,51.4,45.5,9.0,11.2,0.529,15.5,32.4,0.28800000000000003,,75.7,109.0,0.45399999999999996,0.364,0.565,48.6,51.9,8.3,9.8,0.525,15.4,29.3,0.32299999999999995,
76,Drake,31,7,24,0.226,-5.15,0.92,2,16,5,9,0,12,2093,2230,1255,736,1639,0.449,215,559,0.385,406,562,0.722,253,1043,378,116,65,417,559,,65.9,101.2,0.34299999999999997,0.341,0.5489999999999999,50.3,51.4,5.6,5.4,0.515,18.0,25.6,0.248,,65.9,107.8,0.301,0.32899999999999996,0.54,49.7,46.0,9.1,12.0,0.513,12.8,27.3,0.21,
77,Drexel,31,6,25,0.19399999999999998,-5.42,1.88,3,15,3,9,2,12,1958,2183,1245,677,1721,0.39299999999999996,170,517,0.32899999999999996,434,634,0.685,324,1022,384,141,108,344,676,,65.6,95.9,0.368,0.3,0.484,48.0,56.7,6.9,10.0,0.44299999999999995,14.5,28.3,0.252,,65.6,107.0,0.474,0.325,0.557,52.0,51.8,7.8,9.1,0.52,15.7,29.0,0.325,
78,Duke,36,25,11,0.6940000000000001,19.23,10.59,11,7,15,3,5,4,2920,2609,1450,983,2136,0.46,328,851,0.385,626,866,0.723,425,1296,478,226,154,351,603,,68.4,117.8,0.405,0.39799999999999996,0.573,49.5,48.6,9.1,9.8,0.537,12.1,32.9,0.293,,68.4,105.2,0.253,0.29600000000000004,0.519,50.5,52.4,6.6,9.8,0.495,14.5,34.4,0.172,
79,Duquesne,34,17,17,0.5,1.41,1.35,6,12,10,6,4,8,2704,2677,1370,950,2056,0.462,322,883,0.365,482,698,0.691,345,1332,531,159,128,471,689,,73.6,107.3,0.33899999999999997,0.429,0.5660000000000001,51.1,55.9,6.3,9.7,0.54,16.5,27.9,0.23399999999999999,,73.6,106.2,0.375,0.38299999999999995,0.531,48.9,65.2,8.3,8.4,0.493,13.5,28.2,0.263,
80,East Carolina,32,12,20,0.375,-0.38,3.22,4,14,8,8,3,10,2186,2301,1305,761,1790,0.425,232,683,0.34,432,620,0.6970000000000001,320,1093,486,183,64,424,536,,67.0,100.0,0.34600000000000003,0.382,0.524,48.5,63.9,8.4,5.5,0.49,16.9,28.8,0.24100000000000002,,67.0,105.2,0.267,0.39399999999999996,0.534,51.5,63.2,9.3,10.5,0.512,15.7,32.4,0.18,
81,East Tennessee State,36,24,12,0.667,-1.49,-2.29,14,4,13,2,8,8,2813,2687,1455,984,2135,0.461,295,779,0.379,550,774,0.711,373,1300,447,240,136,462,724,,71.1,108.8,0.363,0.365,0.562,49.9,45.4,9.3,10.3,0.53,15.6,29.0,0.258,,71.1,103.9,0.39299999999999996,0.373,0.537,50.1,46.6,8.8,8.6,0.496,15.9,29.8,0.282,
82,Eastern Illinois,30,13,17,0.433,-8.35,-3.52,9,7,9,5,4,9,2145,2213,1220,764,1737,0.44,232,664,0.349,385,587,0.6559999999999999,299,1002,417,177,68,364,583,,68.3,103.0,0.33799999999999997,0.382,0.532,46.3,54.6,8.5,6.3,0.507,15.3,27.3,0.222,,68.3,106.2,0.387,0.368,0.5429999999999999,53.7,54.7,8.8,7.2,0.506,16.7,34.1,0.272,
83,Eastern Kentucky,31,15,16,0.484,-3.53,-3.86,6,10,10,6,5,10,2497,2453,1240,864,1760,0.491,258,653,0.395,511,700,0.73,274,1004,495,218,95,457,665,,73.4,109.8,0.39799999999999996,0.371,0.597,47.7,57.3,9.6,8.3,0.564,17.9,27.2,0.29,,73.4,107.9,0.41600000000000004,0.368,0.565,52.3,61.4,9.1,7.4,0.531,17.7,33.5,0.29100000000000004,
84,Eastern Michigan,33,18,15,0.545,-0.14,1.24,9,9,14,3,4,11,2553,2460,1330,875,1961,0.446,187,602,0.311,616,854,0.721,386,1194,379,312,122,423,674,,72.4,106.0,0.435,0.307,0.539,48.6,43.3,13.0,10.5,0.494,15.2,32.0,0.314,,72.4,102.1,0.39799999999999996,0.40399999999999997,0.529,51.4,58.6,8.3,7.9,0.491,18.5,35.3,0.275,
85,Eastern Washington,34,18,16,0.529,-4.47,-6.03,10,8,11,2,5,12,2769,2617,1360,961,1989,0.483,356,924,0.385,491,719,0.6829999999999999,317,1133,449,202,129,379,658,,70.4,115.8,0.361,0.465,0.594,49.4,46.7,8.4,9.0,0.573,14.0,27.4,0.247,,70.4,109.4,0.37799999999999995,0.273,0.564,50.6,52.0,8.2,10.6,0.535,14.6,28.3,0.261,
86,Elon,32,16,16,0.5,-0.67,0.66,7,11,8,8,8,7,2429,2413,1285,865,1942,0.445,303,885,0.342,396,599,0.6609999999999999,335,1185,488,176,72,411,607,,71.7,105.5,0.308,0.456,0.545,49.3,56.4,7.6,5.2,0.523,15.6,28.0,0.204,,71.7,104.8,0.322,0.306,0.528,50.7,44.8,8.9,12.1,0.502,14.2,29.5,0.215,
87,Evansville,34,25,9,0.735,8.1,-0.39,12,6,13,3,8,4,2526,2221,1370,879,1795,0.49,158,448,0.353,610,843,0.7240000000000001,260,1202,595,178,147,426,601,,68.9,107.0,0.47,0.25,0.575,52.2,67.7,7.5,11.1,0.534,16.3,24.8,0.34,,68.9,94.1,0.29600000000000004,0.324,0.496,47.8,51.1,8.2,8.9,0.457,16.3,25.0,0.218,
88,Fairfield,33,19,14,0.5760000000000001,-3.84,-3.14,12,8,11,5,7,7,2522,2545,1345,875,1991,0.439,293,827,0.354,479,650,0.737,297,1146,503,213,135,427,633,,72.2,103.8,0.326,0.415,0.5479999999999999,46.1,57.5,8.8,10.2,0.513,15.7,24.7,0.24100000000000002,,72.2,104.8,0.341,0.361,0.529,53.9,50.3,7.9,7.6,0.496,16.0,34.0,0.23600000000000002,
89,Fairleigh Dickinson,33,18,15,0.545,-10.9,-8.31,11,7,9,6,9,8,2558,2600,1335,929,2029,0.45799999999999996,238,657,0.36200000000000004,462,663,0.6970000000000001,348,1108,472,250,87,423,720,,72.4,105.8,0.327,0.324,0.546,46.3,50.8,10.3,7.2,0.517,15.3,28.6,0.228,,72.4,107.6,0.467,0.36700000000000005,0.56,53.7,56.1,8.6,8.6,0.522,18.0,35.4,0.325,
90,Florida A&M,29,8,21,0.276,-21.74,-10.67,4,12,6,6,1,14,1863,2128,1190,644,1606,0.401,168,555,0.303,407,691,0.589,293,1010,319,192,65,466,566,,70.8,88.4,0.43,0.34600000000000003,0.48200000000000004,46.9,49.5,9.1,5.9,0.45299999999999996,19.4,26.3,0.253,,70.8,101.0,0.381,0.34700000000000003,0.5329999999999999,53.1,45.4,10.5,8.0,0.499,17.9,31.1,0.261,
91,Florida Atlantic,33,8,25,0.242,-10.3,-1.72,5,13,5,7,2,14,2189,2445,1325,752,1847,0.40700000000000003,229,678,0.33799999999999997,456,624,0.731,282,1071,385,175,140,401,631,,68.5,96.5,0.33799999999999997,0.36700000000000005,0.511,45.6,51.2,7.7,9.7,0.469,15.8,23.7,0.247,,68.5,107.8,0.371,0.251,0.539,54.4,47.4,8.7,12.1,0.502,14.3,32.1,0.263,
92,Florida Gulf Coast,35,21,14,0.6,-0.79,-3.82,8,6,16,4,4,8,2703,2473,1435,1008,2106,0.479,186,527,0.353,501,778,0.644,412,1422,483,230,141,441,674,,69.8,107.9,0.369,0.25,0.546,53.5,47.9,9.2,10.3,0.523,15.1,32.6,0.23800000000000002,,69.8,98.8,0.335,0.359,0.501,46.5,47.3,9.3,7.0,0.467,14.6,27.6,0.22899999999999998,
93,Florida International,32,13,19,0.406,-5.25,-4.81,7,11,7,9,5,8,2277,2242,1300,834,1779,0.469,181,499,0.363,428,645,0.664,328,1196,391,162,148,414,598,,66.8,104.9,0.363,0.28,0.546,51.8,46.9,7.5,12.6,0.52,16.6,30.6,0.24100000000000002,,66.8,103.3,0.35,0.384,0.506,48.2,53.0,8.8,8.0,0.47,12.6,29.7,0.239,
94,Florida State,34,20,14,0.588,12.16,8.16,8,10,11,4,4,8,2652,2516,1365,948,2042,0.46399999999999997,220,645,0.341,536,771,0.695,389,1257,453,243,139,435,656,,71.8,108.3,0.37799999999999995,0.316,0.551,52.4,47.8,9.9,11.1,0.518,15.3,32.8,0.262,,71.8,102.7,0.36700000000000005,0.37,0.541,47.6,51.1,7.3,7.4,0.509,16.4,28.3,0.253,
95,Florida,36,21,15,0.583,14.69,9.19,9,9,12,4,6,9,2677,2479,1445,930,2186,0.425,258,810,0.319,559,863,0.648,470,1436,480,235,152,404,700,,70.1,105.8,0.395,0.371,0.516,51.3,51.6,9.3,10.6,0.484,13.5,32.9,0.256,,70.1,97.9,0.35700000000000004,0.322,0.503,48.7,47.6,7.6,9.1,0.467,16.0,29.5,0.242,
96,Fordham,31,17,14,0.5479999999999999,1.87,-0.09,8,10,14,5,3,7,2206,2128,1255,782,1744,0.44799999999999995,243,702,0.34600000000000003,399,586,0.6809999999999999,320,1060,488,263,121,432,610,,68.2,103.0,0.336,0.40299999999999997,0.545,51.3,62.4,12.3,12.3,0.518,17.6,30.2,0.22899999999999998,,68.2,99.4,0.401,0.39299999999999996,0.551,48.7,62.9,9.8,8.7,0.514,20.1,26.6,0.28300000000000003,
97,Fresno State,35,25,10,0.7140000000000001,5.27,2.24,13,5,16,2,6,7,2630,2475,1420,926,2126,0.436,219,638,0.34299999999999997,559,805,0.6940000000000001,408,1293,466,295,138,375,764,,70.0,105.7,0.379,0.3,0.524,50.4,50.3,11.9,11.8,0.48700000000000004,13.0,31.0,0.263,,70.0,99.5,0.445,0.395,0.53,49.6,53.0,6.5,7.3,0.486,18.5,29.4,0.311,
98,Furman,35,19,16,0.5429999999999999,-2.83,-4.2,11,7,14,2,3,12,2487,2333,1400,847,1865,0.45399999999999996,253,785,0.322,540,777,0.695,382,1250,424,217,115,471,622,,66.4,107.1,0.41700000000000004,0.42100000000000004,0.557,53.2,50.1,9.3,9.7,0.522,17.4,33.1,0.29,,66.4,100.4,0.36700000000000005,0.364,0.53,46.8,49.3,9.9,9.0,0.498,16.9,27.3,0.249,
99,Gardner-Webb,33,17,16,0.515,-6.92,-3.96,10,8,9,4,5,11,2476,2451,1335,871,2039,0.42700000000000005,276,807,0.342,458,701,0.653,435,1257,442,265,113,438,666,,70.9,104.6,0.344,0.396,0.522,50.8,50.7,11.2,9.5,0.495,15.6,33.2,0.225,,70.9,103.5,0.39299999999999996,0.36700000000000005,0.547,49.2,51.3,9.0,8.4,0.509,17.1,29.3,0.281,
100,George Mason,32,11,21,0.344,-1.79,3.62,5,13,7,8,2,11,2140,2313,1290,766,1888,0.406,172,589,0.292,436,650,0.6709999999999999,419,1359,328,92,119,405,570,,67.6,98.1,0.344,0.312,0.48700000000000004,55.1,42.8,4.2,9.3,0.451,15.6,33.5,0.231,,67.6,106.1,0.3,0.348,0.517,44.9,49.1,8.0,9.5,0.484,9.0,22.8,0.214,
101,George Washington,38,28,10,0.737,11.43,4.24,11,7,16,3,8,5,2875,2602,1530,980,2194,0.447,269,726,0.371,646,858,0.753,453,1442,535,230,125,426,621,,67.5,111.4,0.391,0.331,0.5529999999999999,53.7,54.6,8.9,8.7,0.508,14.1,34.3,0.294,,67.5,100.8,0.27,0.35700000000000004,0.518,46.3,46.5,8.6,9.2,0.48700000000000004,15.2,27.7,0.195,
102,Georgetown,33,15,18,0.455,10.31,8.49,7,11,9,8,4,8,2430,2370,1335,820,1858,0.441,261,770,0.33899999999999997,529,704,0.7509999999999999,316,1181,492,180,146,436,755,,69.1,105.4,0.379,0.414,0.5539999999999999,50.8,60.0,7.8,11.5,0.512,16.6,28.3,0.285,,69.1,102.8,0.493,0.31,0.522,49.2,53.8,8.9,8.3,0.466,14.0,28.4,0.35600000000000004,
103,Georgia Southern,31,14,17,0.452,-5.65,-3.14,10,10,10,4,4,12,2353,2307,1250,781,1903,0.41,282,834,0.33799999999999997,509,728,0.6990000000000001,374,1131,344,232,73,359,691,,71.2,105.7,0.38299999999999995,0.43799999999999994,0.523,47.9,44.0,10.4,7.0,0.484,13.8,30.4,0.267,,71.2,103.6,0.436,0.40399999999999997,0.542,52.1,49.2,6.6,11.9,0.503,17.9,33.1,0.302,
104,Georgia State,30,16,14,0.5329999999999999,-2.8,-2.19,9,11,12,3,4,10,1971,1950,1220,705,1597,0.441,149,436,0.342,412,598,0.6890000000000001,243,925,352,200,91,349,578,,65.1,99.3,0.374,0.273,0.524,46.9,49.9,10.1,9.9,0.488,15.6,24.7,0.258,,65.1,98.2,0.414,0.41,0.523,53.1,58.5,8.0,7.9,0.475,18.6,31.0,0.301,
105,Georgia Tech,36,21,15,0.583,12.51,9.95,8,10,14,5,5,8,2637,2545,1445,965,2150,0.449,213,597,0.35700000000000004,492,681,0.722,470,1398,487,158,151,401,643,,66.9,109.1,0.317,0.278,0.5329999999999999,55.3,50.5,6.5,10.3,0.498,14.0,37.5,0.22899999999999998,,66.9,105.3,0.317,0.305,0.525,44.7,46.8,7.0,6.3,0.491,12.7,27.2,0.226,
106,Georgia,34,20,14,0.588,9.41,8.47,10,8,15,4,3,9,2401,2369,1370,799,1892,0.42200000000000004,220,598,0.368,583,823,0.708,394,1319,424,164,174,443,703,,68.1,102.9,0.435,0.316,0.526,52.0,53.1,7.0,14.6,0.48,16.3,32.3,0.308,,68.1,101.5,0.41100000000000003,0.396,0.502,48.0,50.0,9.1,10.2,0.455,13.4,29.8,0.28800000000000003,
107,Gonzaga,36,28,8,0.778,16.92,4.23,15,3,11,4,9,2,2840,2360,1445,1011,2081,0.486,281,738,0.381,537,708,0.758,378,1426,501,184,111,415,623,,68.1,115.4,0.34,0.355,0.5870000000000001,55.2,49.6,7.5,7.7,0.5529999999999999,14.7,32.1,0.258,,68.1,95.9,0.281,0.331,0.48,44.8,43.1,8.5,8.0,0.446,13.1,25.5,0.198,
108,Grambling,31,7,24,0.226,-19.62,-8.48,4,14,5,7,2,15,1924,2110,1250,658,1606,0.41,152,556,0.273,456,706,0.6459999999999999,281,1013,298,210,52,442,615,,67.2,91.6,0.44,0.34600000000000003,0.496,47.6,45.3,10.0,4.9,0.457,18.5,26.3,0.284,,67.2,100.4,0.40299999999999997,0.371,0.527,52.4,55.0,9.7,10.6,0.493,17.5,30.9,0.268,
109,Grand Canyon,34,27,7,0.794,1.43,-5.6,11,3,18,2,7,5,2581,2316,1365,896,1978,0.45299999999999996,210,583,0.36,579,835,0.693,392,1301,504,210,90,407,625,,69.9,108.2,0.42200000000000004,0.295,0.5429999999999999,52.7,56.3,8.8,7.3,0.506,14.6,31.9,0.293,,69.9,97.1,0.348,0.36200000000000004,0.513,47.3,44.8,8.6,9.2,0.48200000000000004,16.9,26.9,0.23,
110,Green Bay,36,23,13,0.639,1.16,-0.67,11,7,11,3,8,9,3013,2880,1455,1048,2350,0.446,255,730,0.349,662,1007,0.657,454,1385,501,358,166,439,724,,77.4,107.1,0.429,0.311,0.5329999999999999,48.7,47.8,12.7,11.1,0.5,13.4,30.7,0.282,,77.4,102.3,0.358,0.33899999999999997,0.546,51.3,50.5,7.6,10.0,0.511,18.8,31.7,0.255,
111,Hampton,32,21,11,0.6559999999999999,-8.74,-8.45,13,3,9,2,8,7,2363,2370,1305,810,1967,0.41200000000000003,206,678,0.304,537,815,0.659,444,1322,381,169,117,439,649,,71.8,100.9,0.414,0.345,0.502,53.1,47.0,7.2,9.0,0.46399999999999997,15.7,34.4,0.273,,71.8,101.2,0.36,0.331,0.523,46.9,42.0,7.8,10.3,0.483,14.8,27.0,0.26,
112,Hartford,33,10,23,0.303,-14.29,-5.69,4,12,4,12,6,11,2336,2588,1345,777,1906,0.408,319,902,0.354,463,619,0.748,229,992,408,221,63,385,702,,70.0,99.3,0.325,0.473,0.531,41.7,52.5,9.4,4.9,0.491,14.9,19.0,0.243,,70.0,110.0,0.408,0.345,0.557,58.3,54.9,7.4,10.9,0.531,15.9,35.2,0.267,
113,Harvard,30,14,16,0.467,-0.96,-0.25,6,8,8,5,4,10,2001,1985,1205,734,1648,0.445,220,569,0.387,313,526,0.595,318,1118,452,150,150,434,538,,67.1,99.1,0.319,0.345,0.527,52.1,61.6,7.4,13.5,0.512,18.6,30.7,0.19,,67.1,98.3,0.327,0.354,0.499,47.9,52.1,10.7,7.0,0.46,14.8,27.7,0.233,
114,Hawaii,34,28,6,0.8240000000000001,9.03,-1.04,13,3,16,3,7,2,2620,2267,1365,893,1946,0.45899999999999996,237,737,0.322,597,873,0.684,360,1270,525,257,124,436,695,,71.5,107.4,0.449,0.379,0.555,53.0,58.8,10.5,10.0,0.52,15.6,31.0,0.307,,71.5,92.9,0.392,0.35,0.5,47.0,47.9,8.1,7.5,0.45299999999999996,18.0,26.1,0.281,
115,High Point,32,21,11,0.6559999999999999,-0.52,-4.24,13,5,12,3,8,7,2473,2258,1290,884,1852,0.47700000000000004,187,487,0.384,518,680,0.762,337,1074,493,256,94,341,559,,67.7,113.2,0.36700000000000005,0.263,0.569,50.3,55.8,11.7,8.5,0.528,13.6,31.8,0.28,,67.7,103.4,0.321,0.38,0.5479999999999999,49.7,47.0,7.7,8.1,0.519,18.5,31.4,0.225,
116,Hofstra,34,24,10,0.706,5.02,0.77,14,4,11,2,9,5,2681,2509,1390,914,2050,0.446,289,812,0.35600000000000004,564,818,0.6890000000000001,402,1327,510,215,108,406,542,,70.2,109.9,0.39899999999999997,0.396,0.55,51.4,55.8,8.8,7.5,0.516,14.3,31.8,0.275,,70.2,102.9,0.23600000000000002,0.341,0.517,48.6,51.6,7.7,9.6,0.496,14.2,29.8,0.158,
117,Holy Cross,35,15,20,0.429,-11.2,-6.11,5,13,8,6,5,13,2267,2445,1425,775,1879,0.41200000000000003,251,769,0.326,466,678,0.687,277,1052,480,219,86,383,585,,64.6,98.5,0.361,0.409,0.515,45.6,61.9,9.5,7.8,0.479,14.8,22.9,0.248,,64.6,106.2,0.33399999999999996,0.408,0.563,54.4,58.2,8.1,9.7,0.532,17.2,29.4,0.242,
118,Houston Baptist,34,17,17,0.5,-10.39,-5.26,10,8,12,3,4,11,2604,2582,1360,899,1903,0.47200000000000003,204,561,0.364,602,839,0.718,347,1248,471,182,134,504,644,,72.4,105.8,0.441,0.295,0.5660000000000001,51.2,52.4,7.4,9.5,0.526,18.0,30.3,0.316,,72.4,104.9,0.34600000000000003,0.327,0.531,48.8,55.2,9.5,9.4,0.493,14.8,30.3,0.249,
119,Houston,32,22,10,0.688,10.3,2.17,12,6,15,3,6,5,2476,2216,1305,897,1926,0.466,215,618,0.348,467,662,0.705,410,1202,412,191,122,333,608,,66.3,114.5,0.344,0.321,0.5529999999999999,51.5,45.9,8.8,10.1,0.522,12.9,35.7,0.242,,66.3,102.5,0.36,0.349,0.513,48.5,49.0,7.5,8.6,0.473,15.5,33.3,0.254,
120,Howard,32,12,20,0.375,-14.43,-8.33,6,10,8,7,2,12,2311,2433,1300,750,1846,0.406,144,486,0.29600000000000004,667,914,0.73,403,1218,275,197,102,475,632,,72.2,98.5,0.495,0.263,0.507,49.4,36.7,8.4,8.1,0.445,17.2,33.2,0.361,,72.2,103.7,0.373,0.365,0.521,50.6,49.9,7.7,8.2,0.48700000000000004,16.0,35.0,0.254,
