62.9,97.1,.388,.411,.545,43.6,65.4,10.5,10.5,.515,18.5,20.4,.262,
67.5,106.2,.394,.298,.550,49.2,54.7,10.7,10.4,.517,17.7,35.2,.273,
68.7,90.8,.361,.305,.490,45.5,49.9,9.2,10.7,.457,20.4,31.1,.233,
62.0,97.2,.363,.334,.513,50.2,53.8,7.1,9.4,.477,19.4,34.8,.249,
65.6,88.7,.354,.362,.460,46.0,55.1,11.4,8.4,.433,19.0,33.0,.207,
62.9,102.2,.362,.273,.529,49.9,51.7,11.4,12.0,.491,17.3,33.5,.257,
65.7,109.4,.367,.356,.553,49.2,50.4,8.6,7.5,.511,16.2,35.2,.277,
68.6,89.8,.363,.252,.492,43.2,42.1,9.3,8.5,.451,19.6,28.0,.252,
62.9,102.0,.338,.343,.529,46.5,56.7,7.2,8.0,.493,15.4,27.1,.242,
68.0,100.2,.387,.349,.529,47.9,50.8,8.8,9.7,.501,18.1,31.0,.252,
63.4,96.3,.413,.345,.549,49.2,57.6,8.8,11.7,.517,22.7,29.6,.279,
65.1,105.2,.445,.377,.550,49.1,59.5,8.5,8.9,.510,16.6,30.6,.313,
65.2,96.2,.406,.297,.500,45.5,48.2,9.6,9.2,.455,16.4,27.8,.283,
66.3,91.7,.421,.284,.491,45.7,52.1,10.5,11.3,.455,19.3,31.5,.268,
64.1,100.0,.416,.269,.518,49.1,43.0,9.6,6.0,.482,17.8,34.6,.278,
70.2,102.4,.372,.312,.525,44.6,53.6,11.8,12.8,.490,15.9,31.5,.257,
69.4,96.1,.371,.417,.536,44.4,59.4,8.8,5.3,.496,19.8,24.3,.269,
64.9,95.4,.364,.310,.496,47.4,55.5,9.8,14.0,.464,17.6,31.4,.236,
68.2,100.7,.413,.243,.520,46.5,49.0,10.5,9.3,.484,17.9,34.4,.277,
62.5,101.4,.393,.378,.521,49.1,61.8,9.7,7.9,.483,17.5,34.4,.271,
67.1,111.0,.353,.315,.566,52.0,56.8,11.2,12.5,.528,17.2,38.4,.266,
68.7,116.9,.385,.403,.591,49.7,62.2,10.5,5.7,.558,15.2,34.4,.282,
64.9,99.9,.371,.276,.512,45.5,50.9,10.6,7.6,.480,17.5,34.6,.244,
65.1,86.9,.341,.277,.480,44.0,55.2,9.2,6.2,.439,20.1,26.8,.238,
65.2,104.3,.356,.402,.530,49.9,48.9,9.3,5.9,.497,15.9,32.2,.246,
64.7,90.3,.337,.430,.512,42.9,56.3,7.5,7.6,.481,20.2,22.4,.227,
64.4,98.8,.340,.369,.513,47.7,51.2,9.0,8.7,.481,17.9,31.8,.229,
64.8,102.1,.264,.257,.526,48.7,53.2,11.9,9.0,.502,17.4,34.1,.180,
67.3,90.7,.363,.292,.485,45.3,49.8,9.5,8.2,.444,17.8,26.3,.248,
73.0,106.7,.367,.323,.553,50.2,61.3,11.6,11.9,.521,16.1,30.6,.257,
65.4,94.1,.285,.382,.495,44.4,60.3,8.0,6.7,.473,16.6,24.9,.179,
66.3,92.6,.295,.424,.499,43.5,57.3,6.7,5.8,.468,19.2,27.6,.204,
64.0,107.6,.379,.290,.563,52.9,57.2,6.8,9.5,.518,16.3,30.0,.293,
68.6,105.8,.384,.347,.552,52.2,63.4,8.1,13.1,.526,18.5,35.7,.253,
64.5,97.5,.400,.323,.491,50.5,55.2,9.9,10.1,.454,16.8,35.7,.260,
