Air Force Falcons,Northern Colorado,H,L,46,70,A
Air Force Falcons,Charleston Southern,H,W,68,58,A
Air Force Falcons,Missouri State,A,L,48,58,H
Air Force Falcons,Prairie View,H,W,75,41,A
Air Force Falcons,Washington State,H,L,68,75,A
Air Force Falcons,Northern Arizona,H,L,52,60,A
Air Force Falcons,UC-Davis,H,W,69,57,A
Air Force Falcons,Niagara,N,W,77,71,N
Air Force Falcons,Texas-El Paso,A,L,47,58,H
Air Force Falcons,Texas-Rio Grande Valley,H,W,72,65,A
Air Force Falcons,Texas Christian,A,L,50,59,H
Air Force Falcons,Colorado State,A,L,48,70,H
Air Force Falcons,Brigham Young,H,L,49,67,A
Air Force Falcons,New Mexico,H,L,50,73,A
Air Force Falcons,Utah,A,L,54,71,H
Air Force Falcons,Nevada-Las Vegas,A,L,50,60,H
Air Force Falcons,Wyoming,H,W,70,63,A
Air Force Falcons,San Diego State,A,L,48,70,H
Air Force Falcons,Texas Christian,H,L,51,65,A
Air Force Falcons,Colorado State,H,L,47,51,A
Air Force Falcons,Brigham Young,A,L,48,91,H
Air Force Falcons,New Mexico,A,L,56,59,H
Air Force Falcons,Utah,H,L,43,54,A
Air Force Falcons,Nevada-Las Vegas,H,L,47,77,A
Air Force Falcons,Wyoming,A,L,49,58,H
Air Force Falcons,San Diego State,H,L,42,61,A
Air Force Falcons,Wyoming,N,W,59,40,N
Air Force Falcons,New Mexico,N,L,69,75,N
Akron Zips,Austin Peay,H,L,77,80,A
Akron Zips,North Carolina State,N,L,45,66,N
Akron Zips,Drake,N,W,63,59,N
Akron Zips,Howard,N,W,69,52,N
Akron Zips,Arkansas-Pine Bluff,H,W,68,65,A
Akron Zips,Niagara,H,W,80,68,A
Akron Zips,Texas A&M,A,L,62,74,H
Akron Zips,North Carolina-Greensboro,H,W,83,59,A
Akron Zips,Saint Francis (PA),H,W,80,51,A
Akron Zips,Illinois-Chicago,H,W,77,65,A
Akron Zips,Valparaiso,H,W,77,57,A
Akron Zips,Wyoming,A,W,85,76,H
Akron Zips,Rhode Island,H,L,63,68,A
Akron Zips,Bowling Green State,H,W,71,45,A
Akron Zips,Ohio,A,W,67,62,H
Akron Zips,Buffalo,A,L,65,78,H
Akron Zips,Miami (OH),H,W,69,49,A
Akron Zips,Kent State,A,L,70,87,H
Akron Zips,Western Michigan,A,W,79,70,H
Akron Zips,Toledo,H,W,59,45,A
Akron Zips,Eastern Michigan,H,L,59,62,A
Akron Zips,Northern Illinois,H,W,90,76,A
Akron Zips,Ball State,A,W,75,70,H
Akron Zips,Central Michigan,A,W,56,52,H
Akron Zips,Ohio,H,W,91,88,A
Akron Zips,Miami (OH),A,W,61,56,H
Akron Zips,Virginia Commonwealth,A,L,53,70,H
Akron Zips,Buffalo,H,W,77,67,A
Akron Zips,Bowling Green State,A,W,74,68,H
Akron Zips,Kent State,H,L,61,74,A
Akron Zips,Eastern Michigan,N,W,97,89,N
Akron Zips,Western Michigan,N,W,66,64,N
Akron Zips,Ohio,N,L,75,81,N
Akron Zips,Green Bay,H,L,66,70,A
Alabama A&M Bulldogs,South Carolina,A,L,50,88,H
Alabama A&M Bulldogs,Auburn,N,L,52,87,N
Alabama A&M Bulldogs,Tennessee State,A,L,77,80,H
Alabama A&M Bulldogs,Florida State,A,L,34,81,H
Alabama A&M Bulldogs,Jackson State,A,L,60,71,H
Alabama A&M Bulldogs,Grambling,A,L,62,64,H
Alabama A&M Bulldogs,Arkansas-Pine Bluff,H,L,72,82,A
Alabama A&M Bulldogs,Mississippi Valley State,H,W,72,56,A
Alabama A&M Bulldogs,Alabama State,A,L,69,83,H
Alabama A&M Bulldogs,Southern,A,W,70,63,H
Alabama A&M Bulldogs,Alcorn State,A,W,84,70,H
Alabama A&M Bulldogs,Prairie View,H,W,59,54,A
Alabama A&M Bulldogs,Texas Southern,H,L,62,67,A
Alabama A&M Bulldogs,Arkansas-Pine Bluff,A,L,55,62,H
Alabama A&M Bulldogs,Mississippi Valley State,A,W,77,69,H
Alabama A&M Bulldogs,Alabama State,H,L,76,80,A
Alabama A&M Bulldogs,Southern,H,W,65,54,A
Alabama A&M Bulldogs,Alcorn State,H,W,72,60,A
Alabama A&M Bulldogs,Prairie View,A,L,53,62,H
Alabama A&M Bulldogs,Texas Southern,A,L,57,98,H
Alabama A&M Bulldogs,Jackson State,H,L,64,70,A
Alabama A&M Bulldogs,Grambling,H,W,81,60,A
Alabama A&M Bulldogs,Alabama State,N,L,45,56,N
Alabama Crimson Tide,Cornell,H,L,67,71,A
Alabama Crimson Tide,Jackson State,H,W,86,69,A
Alabama Crimson Tide,Providence,H,W,84,75,A
Alabama Crimson Tide,Baylor,N,W,79,76,N
Alabama Crimson Tide,Florida State,N,L,51,60,N
Alabama Crimson Tide,Michigan,N,W,68,66,N
Alabama Crimson Tide,North Florida,H,W,73,51,A
Alabama Crimson Tide,Louisiana-Monroe,H,W,74,46,A
Alabama Crimson Tide,Purdue,H,L,65,73,A
Alabama Crimson Tide,Samford,H,W,60,45,A
Alabama Crimson Tide,Kansas State,N,L,74,87,N
Alabama Crimson Tide,Mercer,H,W,90,71,A
Alabama Crimson Tide,Tennessee State,H,W,77,65,A
Alabama Crimson Tide,Toledo,A,W,67,50,H
Alabama Crimson Tide,Louisiana State,A,W,66,49,H
Alabama Crimson Tide,Vanderbilt,H,L,64,65,A
Alabama Crimson Tide,Arkansas,A,L,59,71,H
Alabama Crimson Tide,Tennessee,H,L,56,63,A
Alabama Crimson Tide,Mississippi State,H,W,62,57,A
Alabama Crimson Tide,Louisiana State,H,W,57,38,A
Alabama Crimson Tide,Auburn,A,L,57,58,H
Alabama Crimson Tide,Florida,H,L,65,66,A
Alabama Crimson Tide,Mississippi,A,L,67,74,H
Alabama Crimson Tide,Kentucky,A,L,55,66,H
Alabama Crimson Tide,Arkansas,H,W,73,68,A
Alabama Crimson Tide,Georgia,A,L,70,76,H
Alabama Crimson Tide,Mississippi State,A,L,66,74,H
Alabama Crimson Tide,Mississippi,H,L,73,76,A
Alabama Crimson Tide,South Carolina,A,W,79,70,H
Alabama Crimson Tide,Auburn,H,W,73,61,A
Alabama Crimson Tide,South Carolina,N,W,68,63,N
Alabama Crimson Tide,Kentucky,N,L,67,73,N
Alabama State Hornets,Mississippi,A,L,53,90,H
Alabama State Hornets,Belmont,A,L,42,78,H
Alabama State Hornets,Tulane,A,L,55,82,H
Alabama State Hornets,DePaul,A,L,50,58,H
Alabama State Hornets,Evansville,A,L,57,61,H
Alabama State Hornets,Southern Illinois,A,L,63,82,H
Alabama State Hornets,Arkansas,A,L,51,76,H
Alabama State Hornets,Auburn,A,L,78,94,H
Alabama State Hornets,Grambling,A,W,70,55,H
Alabama State Hornets,Jackson State,A,L,62,63,H
Alabama State Hornets,Mississippi Valley State,H,L,73,76,A
Alabama State Hornets,Arkansas-Pine Bluff,H,W,75,73,A
Alabama State Hornets,Alabama A&M,H,W,83,69,A
Alabama State Hornets,Alcorn State,A,W,69,62,H
Alabama State Hornets,Southern,A,W,77,60,H
Alabama State Hornets,Texas Southern,H,W,62,61,A
Alabama State Hornets,Prairie View,H,L,55,56,A
Alabama State Hornets,Mississippi Valley State,A,L,71,82,H
Alabama State Hornets,Arkansas-Pine Bluff,A,L,42,47,H
Alabama State Hornets,Alabama A&M,A,W,80,76,H
Alabama State Hornets,Alcorn State,H,W,91,64,A
Alabama State Hornets,Southern,H,W,73,64,A
Alabama State Hornets,Texas Southern,A,W,69,61,H
Alabama State Hornets,Prairie View,A,W,52,43,H
Alabama State Hornets,Grambling,H,W,81,76,A
Alabama State Hornets,Jackson State,H,L,59,60,A
Alabama State Hornets,Alabama A&M,N,W,56,45,N
Alabama State Hornets,Arkansas-Pine Bluff,N,L,44,46,N
Alabama-Birmingham Blazers,Green Bay,N,W,68,56,N
Alabama-Birmingham Blazers,Kent State,A,L,65,72,H
Alabama-Birmingham Blazers,Samford,N,W,55,52,N
Alabama-Birmingham Blazers,Jacksonville State,A,W,87,62,H
Alabama-Birmingham Blazers,Georgia,H,W,72,56,A
Alabama-Birmingham Blazers,Troy,H,W,77,59,A
Alabama-Birmingham Blazers,Florida A&M,H,W,90,59,A
Alabama-Birmingham Blazers,Middle Tennessee,H,W,65,64,A
Alabama-Birmingham Blazers,East Tennessee State,H,W,74,52,A
Alabama-Birmingham Blazers,Cincinnati,H,W,64,47,A
Alabama-Birmingham Blazers,South Alabama,A,W,72,54,H
Alabama-Birmingham Blazers,Butler,H,W,67,57,A
Alabama-Birmingham Blazers,Virginia,A,L,63,72,H
Alabama-Birmingham Blazers,Arkansas,A,W,73,72,H
Alabama-Birmingham Blazers,East Carolina,H,W,76,68,A
Alabama-Birmingham Blazers,Tulane,A,W,58,49,H
Alabama-Birmingham Blazers,Southern Methodist,A,W,63,62,H
Alabama-Birmingham Blazers,Southern Mississippi,H,W,57,56,A
Alabama-Birmingham Blazers,Marshall,A,W,61,59,H
Alabama-Birmingham Blazers,Tulsa,H,W,65,55,A
Alabama-Birmingham Blazers,Texas-El Paso,H,L,65,74,A
Alabama-Birmingham Blazers,Memphis,A,L,75,85,H
Alabama-Birmingham Blazers,Rice,A,W,76,65,H
Alabama-Birmingham Blazers,Marshall,H,L,74,81,A
Alabama-Birmingham Blazers,Southern Mississippi,A,W,59,54,H
Alabama-Birmingham Blazers,Houston,H,W,75,66,A
Alabama-Birmingham Blazers,Central Florida,A,W,53,49,H
Alabama-Birmingham Blazers,Tulane,H,W,76,55,A
Alabama-Birmingham Blazers,Memphis,H,L,65,70,A
Alabama-Birmingham Blazers,Texas-El Paso,A,L,50,52,H
Alabama-Birmingham Blazers,Southern Mississippi,N,L,44,58,N
Alabama-Birmingham Blazers,Coastal Carolina,H,W,65,49,A
Alabama-Birmingham Blazers,North Carolina State,H,W,72,52,A
Alabama-Birmingham Blazers,North Carolina,H,L,55,60,A
Albany (NY) Great Danes,Syracuse,A,L,43,75,H
Albany (NY) Great Danes,Morgan State,H,L,65,69,A
Albany (NY) Great Danes,American,A,W,51,50,H
Albany (NY) Great Danes,Alcorn State,H,W,71,55,A
Albany (NY) Great Danes,Detroit Mercy,H,L,54,66,A
Albany (NY) Great Danes,Robert Morris,H,W,71,66,A
Albany (NY) Great Danes,Central Florida,A,L,72,76,H
Albany (NY) Great Danes,Florida Atlantic,A,L,65,81,H
Albany (NY) Great Danes,Siena,A,L,54,83,H
Albany (NY) Great Danes,Pennsylvania,A,W,78,60,H
Albany (NY) Great Danes,Central Connecticut State,A,L,68,70,H
Albany (NY) Great Danes,Iona,A,L,62,75,H
Albany (NY) Great Danes,Loyola (IL),A,L,56,68,H
Albany (NY) Great Danes,North Carolina,A,L,70,87,H
Albany (NY) Great Danes,Yale,H,W,89,68,A
Albany (NY) Great Danes,Binghamton,H,L,57,62,A
Albany (NY) Great Danes,Vermont,H,L,54,71,A
Albany (NY) Great Danes,New Hampshire,A,L,59,67,H
Albany (NY) Great Danes,Maryland-Baltimore County,H,W,76,69,A
Albany (NY) Great Danes,Boston University,A,L,58,79,H
Albany (NY) Great Danes,Maine,H,L,54,63,A
Albany (NY) Great Danes,Stony Brook,A,L,61,67,H
Albany (NY) Great Danes,Hartford,H,L,62,64,A
Albany (NY) Great Danes,Vermont,A,L,46,64,H
Albany (NY) Great Danes,Binghamton,A,L,73,78,H
Albany (NY) Great Danes,Boston University,H,L,53,68,A
Albany (NY) Great Danes,New Hampshire,H,L,53,62,A
Albany (NY) Great Danes,Maryland-Baltimore County,A,W,75,62,H
Albany (NY) Great Danes,Stony Brook,H,L,66,68,A
Albany (NY) Great Danes,Maine,A,L,53,66,H
Albany (NY) Great Danes,Hartford,A,L,79,85,H
Albany (NY) Great Danes,Stony Brook,N,L,59,68,N
Alcorn State Braves,Ohio State,A,L,60,100,H
Alcorn State Braves,Arkansas,A,L,68,130,H
Alcorn State Braves,Louisiana-Monroe,A,L,66,82,H
Alcorn State Braves,Albany (NY),A,L,55,71,H
Alcorn State Braves,Robert Morris,N,L,76,107,N
Alcorn State Braves,Detroit Mercy,N,L,59,79,N
Alcorn State Braves,South Alabama,A,L,67,83,H
Alcorn State Braves,Utah Valley,N,L,53,68,N
Alcorn State Braves,Wichita State,A,L,52,87,H
Alcorn State Braves,Kansas,A,L,31,98,H
Alcorn State Braves,Texas-El Paso,A,L,41,101,H
Alcorn State Braves,New Mexico State,A,L,72,97,H
Alcorn State Braves,Central Michigan,H,L,64,68,A
Alcorn State Braves,Texas Southern,A,L,56,89,H
Alcorn State Braves,Prairie View,A,L,60,82,H
Alcorn State Braves,Grambling,H,L,74,82,A
Alcorn State Braves,Mississippi Valley State,A,L,70,80,H
Alcorn State Braves,Arkansas-Pine Bluff,A,L,59,93,H
Alcorn State Braves,Alabama State,H,L,62,69,A
Alcorn State Braves,Alabama A&M,H,L,70,84,A
Alcorn State Braves,Jackson State,H,L,51,63,A
Alcorn State Braves,Southern,A,L,75,84,H
Alcorn State Braves,Jackson State,A,L,64,85,H
Alcorn State Braves,Grambling,A,L,58,73,H
Alcorn State Braves,Mississippi Valley State,H,W,55,54,A
Alcorn State Braves,Arkansas-Pine Bluff,H,L,45,59,A
Alcorn State Braves,Alabama State,A,L,64,91,H
Alcorn State Braves,Alabama A&M,A,L,60,72,H
Alcorn State Braves,Southern,H,L,57,60,A
Alcorn State Braves,Texas Southern,H,L,67,84,A
Alcorn State Braves,Prairie View,H,W,69,67,A
American Eagles,Saint Francis (PA),A,L,61,65,H
American Eagles,Albany (NY),H,L,50,51,A
American Eagles,Mount St. Mary's,H,L,62,73,A
American Eagles,Florida Atlantic,H,L,69,81,A
American Eagles,Fairfield,H,L,56,72,A
American Eagles,Manhattan,H,L,62,69,A
American Eagles,Maryland-Eastern Shore,A,L,58,65,H
American Eagles,Howard,H,W,59,53,A
American Eagles,Georgetown,A,L,46,73,H
American Eagles,DePaul,A,W,62,57,H
American Eagles,Maryland-Baltimore County,H,L,57,59,A
American Eagles,Penn State,A,L,57,76,H
American Eagles,Florida,A,L,60,76,H
American Eagles,Brown,A,W,76,68,H
American Eagles,Columbia,A,L,51,56,H
American Eagles,Lehigh,A,L,67,78,H
American Eagles,Bucknell,A,L,68,72,H
American Eagles,Colgate,H,W,73,63,A
American Eagles,Army,A,L,48,68,H
American Eagles,Holy Cross,H,W,71,64,A
American Eagles,Navy,H,W,69,59,A
American Eagles,Lafayette,A,W,76,66,H
American Eagles,Lehigh,H,L,65,77,A
American Eagles,Bucknell,H,L,59,73,A
American Eagles,Colgate,A,L,74,75,H
American Eagles,Army,H,W,57,54,A
American Eagles,Holy Cross,A,L,51,64,H
American Eagles,Navy,A,W,80,77,H
American Eagles,Lafayette,H,W,78,60,A
American Eagles,Navy,H,W,62,60,A
American Eagles,Lehigh,A,L,57,79,H
Appalachian State Mountaineers,North Carolina-Wilmington,H,W,79,68,A
Appalachian State Mountaineers,East Tennessee State,A,L,58,62,H
Appalachian State Mountaineers,Arkansas,A,L,72,81,H
Appalachian State Mountaineers,Louisville,A,L,53,80,H
Appalachian State Mountaineers,Morgan State,H,W,93,92,A
Appalachian State Mountaineers,Winthrop,H,W,70,51,A
Appalachian State Mountaineers,Furman,H,L,82,85,A
Appalachian State Mountaineers,Wofford,A,W,77,76,H
Appalachian State Mountaineers,Robert Morris,A,W,65,52,H
Appalachian State Mountaineers,Dayton,A,L,49,65,H
Appalachian State Mountaineers,Campbell,A,L,63,92,H
Appalachian State Mountaineers,Citadel,H,L,58,62,A
Appalachian State Mountaineers,Davidson,A,W,78,68,H
Appalachian State Mountaineers,Elon,H,W,89,65,A
Appalachian State Mountaineers,North Carolina-Greensboro,H,W,72,64,A
Appalachian State Mountaineers,Georgia Southern,A,L,65,68,H
Appalachian State Mountaineers,Western Carolina,H,W,87,74,A
Appalachian State Mountaineers,Samford,A,W,68,55,H
Appalachian State Mountaineers,Chattanooga,A,L,80,85,H
Appalachian State Mountaineers,Western Carolina,A,W,89,77,H
Appalachian State Mountaineers,North Carolina-Greensboro,A,W,75,69,H
Appalachian State Mountaineers,Davidson,H,W,66,56,A
Appalachian State Mountaineers,Georgia Southern,H,W,111,83,A
Appalachian State Mountaineers,College of Charleston,A,L,72,73,H
Appalachian State Mountaineers,Tennessee Tech,H,W,81,68,A
Appalachian State Mountaineers,Elon,A,W,58,54,H
Appalachian State Mountaineers,Chattanooga,H,W,80,74,A
Appalachian State Mountaineers,Samford,H,W,82,68,A
Appalachian State Mountaineers,Citadel,N,W,71,61,N
Appalachian State Mountaineers,College of Charleston,N,W,77,54,N
Appalachian State Mountaineers,Wofford,N,L,51,56,N
Appalachian State Mountaineers,Harvard,H,W,93,71,A
Appalachian State Mountaineers,Marshall,A,W,80,72,H
Appalachian State Mountaineers,Pacific,H,L,56,64,A
Arizona State Sun Devils,Western Illinois,H,W,87,35,A
Arizona State Sun Devils,Texas State,H,W,84,62,A
Arizona State Sun Devils,Texas Christian,H,W,52,49,A
Arizona State Sun Devils,San Francisco,H,W,104,65,A
Arizona State Sun Devils,Duke,N,L,53,64,N
Arizona State Sun Devils,Louisiana State,N,W,71,52,N
Arizona State Sun Devils,Arkansas-Pine Bluff,H,W,74,57,A
Arizona State Sun Devils,Baylor,H,L,61,64,A
Arizona State Sun Devils,Brigham Young,A,L,68,81,H
Arizona State Sun Devils,Delaware State,H,W,76,34,A
Arizona State Sun Devils,San Diego State,H,W,55,52,A
Arizona State Sun Devils,UC-Santa Barbara,H,W,69,42,A
Arizona State Sun Devils,UCLA,A,L,70,72,H
Arizona State Sun Devils,Southern California,A,L,37,47,H
Arizona State Sun Devils,Washington,H,W,68,51,A
Arizona State Sun Devils,Washington State,H,W,71,46,A
Arizona State Sun Devils,Oregon,A,W,76,57,H
Arizona State Sun Devils,Oregon State,A,W,66,57,H
Arizona State Sun Devils,Arizona,H,L,58,77,A
Arizona State Sun Devils,University of California,H,L,70,78,A
Arizona State Sun Devils,Stanford,H,W,88,70,A
Arizona State Sun Devils,Washington State,A,W,81,70,H
Arizona State Sun Devils,Washington,A,L,56,79,H
Arizona State Sun Devils,Oregon State,H,W,56,46,A
Arizona State Sun Devils,Oregon,H,W,61,51,A
Arizona State Sun Devils,Arizona,A,W,73,69,H
Arizona State Sun Devils,Stanford,A,W,68,60,H
Arizona State Sun Devils,University of California,A,L,46,62,H
Arizona State Sun Devils,Southern California,H,W,59,54,A
Arizona State Sun Devils,UCLA,H,W,56,46,A
Arizona State Sun Devils,Stanford,N,L,61,70,N
Arizona State Sun Devils,Jacksonville,H,L,66,67,A
Arizona Wildcats,Northern Arizona,H,W,87,70,A
Arizona Wildcats,Rice,H,W,66,49,A
Arizona Wildcats,Wisconsin,N,L,61,65,N
Arizona Wildcats,Colorado,N,W,91,87,N
Arizona Wildcats,Vanderbilt,N,L,72,84,N
Arizona Wildcats,Nevada-Las Vegas,H,L,72,74,A
Arizona Wildcats,Oklahoma,A,L,62,79,H
Arizona Wildcats,Louisiana Tech,H,W,83,67,A
Arizona Wildcats,San Diego State,A,L,46,63,H
Arizona Wildcats,Lipscomb,H,W,83,82,A
Arizona Wildcats,North Carolina State,H,W,76,74,A
Arizona Wildcats,Brigham Young,H,L,69,99,A
Arizona Wildcats,Southern California,A,L,50,56,H
Arizona Wildcats,UCLA,A,W,77,63,H
Arizona Wildcats,Washington State,H,L,76,78,A
Arizona Wildcats,Washington,H,W,87,70,A
Arizona Wildcats,Oregon State,A,L,64,67,H
Arizona Wildcats,Oregon,A,W,74,60,H
Arizona Wildcats,Arizona State,A,W,77,58,H
Arizona Wildcats,Stanford,H,W,76,68,A
Arizona Wildcats,University of California,H,W,76,72,A
Arizona Wildcats,Washington,A,L,75,81,H
Arizona Wildcats,Washington State,A,L,60,78,H
Arizona Wildcats,Oregon,H,W,70,57,A
Arizona Wildcats,Oregon State,H,L,55,63,A
Arizona Wildcats,Arizona State,H,L,69,73,A
Arizona Wildcats,University of California,A,L,71,95,H
Arizona Wildcats,Stanford,A,W,71,69,H
Arizona Wildcats,UCLA,H,W,78,73,A
Arizona Wildcats,Southern California,H,W,86,84,A
Arizona Wildcats,UCLA,N,L,69,75,N
Arkansas Razorbacks,Alcorn State,H,W,130,68,A
Arkansas Razorbacks,Louisville,N,L,66,96,N
Arkansas Razorbacks,Appalachian State,H,W,81,72,A
Arkansas Razorbacks,Morgan State,H,L,94,97,A
Arkansas Razorbacks,East Tennessee State,H,L,85,94,A
Arkansas Razorbacks,South Alabama,H,L,61,74,A
Arkansas Razorbacks,Oklahoma,A,L,47,67,H
Arkansas Razorbacks,Mississippi Valley State,H,W,91,54,A
Arkansas Razorbacks,Delaware State,H,W,71,53,A
Arkansas Razorbacks,Alabama State,H,W,76,51,A
Arkansas Razorbacks,Stephen F. Austin,H,W,72,69,A
Arkansas Razorbacks,Missouri State,H,W,66,62,A
Arkansas Razorbacks,Baylor,N,L,47,70,N
Arkansas Razorbacks,Alabama-Birmingham,H,L,72,73,A
Arkansas Razorbacks,Texas,H,L,85,96,A
Arkansas Razorbacks,Mississippi State,A,L,80,82,H
Arkansas Razorbacks,Alabama,H,W,71,59,A
Arkansas Razorbacks,Florida,H,L,66,71,A
Arkansas Razorbacks,Kentucky,A,L,70,101,H
Arkansas Razorbacks,Mississippi State,H,W,67,62,A
Arkansas Razorbacks,Mississippi,A,W,80,73,H
Arkansas Razorbacks,Georgia,A,W,72,68,H
Arkansas Razorbacks,Auburn,H,W,82,79,A
Arkansas Razorbacks,Louisiana State,H,W,87,52,A
Arkansas Razorbacks,Alabama,A,L,68,73,H
Arkansas Razorbacks,South Carolina,H,W,92,79,A
Arkansas Razorbacks,Auburn,A,L,83,92,H
Arkansas Razorbacks,Louisiana State,A,L,54,65,H
Arkansas Razorbacks,Vanderbilt,H,L,72,89,A
Arkansas Razorbacks,Tennessee,A,L,73,80,H
Arkansas Razorbacks,Mississippi,H,L,66,68,A
Arkansas Razorbacks,Georgia,N,L,64,77,N
Arkansas State Red Wolves,Southeast Missouri State,A,W,73,49,H
Arkansas State Red Wolves,Texas-El Paso,A,L,56,82,H
Arkansas State Red Wolves,Tennessee-Martin,H,W,80,66,A
Arkansas State Red Wolves,Indiana State,H,L,72,77,A
Arkansas State Red Wolves,Mississippi,H,L,57,79,A
Arkansas State Red Wolves,Memphis,A,L,55,74,H
Arkansas State Red Wolves,Missouri State,H,L,64,75,A
Arkansas State Red Wolves,Arkansas-Little Rock,H,W,69,61,A
Arkansas State Red Wolves,Mississippi Valley State,N,W,71,64,N
Arkansas State Red Wolves,Denver,A,L,55,64,H
Arkansas State Red Wolves,North Texas,H,W,71,56,A
Arkansas State Red Wolves,Lamar,A,L,68,87,H
Arkansas State Red Wolves,Middle Tennessee,H,W,69,67,A
Arkansas State Red Wolves,South Alabama,A,W,69,63,H
Arkansas State Red Wolves,North Texas,A,W,83,70,H
Arkansas State Red Wolves,Florida International,A,W,76,61,H
Arkansas State Red Wolves,Florida Atlantic,A,L,63,78,H
Arkansas State Red Wolves,Louisiana-Lafayette,H,W,62,60,A
Arkansas State Red Wolves,Denver,H,W,73,62,A
Arkansas State Red Wolves,Arkansas-Little Rock,A,L,77,79,H
Arkansas State Red Wolves,New Orleans,A,W,66,52,H
Arkansas State Red Wolves,Western Kentucky,A,L,68,79,H
Arkansas State Red Wolves,Louisiana-Monroe,H,W,69,52,A
Arkansas State Red Wolves,Louisiana-Lafayette,A,L,54,56,H
Arkansas State Red Wolves,Western Kentucky,H,L,76,78,A
Arkansas State Red Wolves,New Orleans,H,W,63,56,A
Arkansas State Red Wolves,Troy,H,L,57,64,A
Arkansas State Red Wolves,Arkansas-Little Rock,N,W,89,82,N
Arkansas State Red Wolves,Western Kentucky,N,L,64,65,N
Arkansas-Little Rock Trojans,Mississippi,A,L,64,92,H
Arkansas-Little Rock Trojans,Tulsa,A,L,45,59,H
Arkansas-Little Rock Trojans,Creighton,A,L,65,80,H
Arkansas-Little Rock Trojans,Louisiana Tech,A,L,66,86,H
Arkansas-Little Rock Trojans,Cal Poly,H,W,71,62,A
Arkansas-Little Rock Trojans,Oral Roberts,H,W,73,68,A
Arkansas-Little Rock Trojans,Missouri State,H,L,62,75,A
Arkansas-Little Rock Trojans,Memphis,N,L,71,83,N
Arkansas-Little Rock Trojans,South Alabama,A,L,71,74,H
Arkansas-Little Rock Trojans,Arkansas State,A,L,61,69,H
Arkansas-Little Rock Trojans,Wright State,A,L,47,69,H
Arkansas-Little Rock Trojans,North Texas,H,L,78,83,A
Arkansas-Little Rock Trojans,Louisiana-Monroe,A,L,64,68,H
Arkansas-Little Rock Trojans,Middle Tennessee,H,L,52,66,A
Arkansas-Little Rock Trojans,New Orleans,A,L,66,67,H
Arkansas-Little Rock Trojans,Louisiana-Lafayette,H,W,76,69,A
Arkansas-Little Rock Trojans,Florida Atlantic,A,L,74,77,H
Arkansas-Little Rock Trojans,Florida International,A,L,81,96,H
Arkansas-Little Rock Trojans,Denver,H,W,69,57,A
Arkansas-Little Rock Trojans,Arkansas State,H,W,79,77,A
Arkansas-Little Rock Trojans,Louisiana-Lafayette,A,L,51,77,H
Arkansas-Little Rock Trojans,Louisiana-Monroe,H,L,64,67,A
Arkansas-Little Rock Trojans,Western Kentucky,H,L,46,67,A
Arkansas-Little Rock Trojans,Denver,A,L,57,62,H
Arkansas-Little Rock Trojans,North Texas,A,L,65,83,H
Arkansas-Little Rock Trojans,Troy,H,L,73,76,A
Arkansas-Little Rock Trojans,New Orleans,H,W,77,71,A
Arkansas-Little Rock Trojans,Arkansas State,N,L,82,89,N
Arkansas-Pine Bluff Golden Lions,Colorado,A,L,72,88,H
Arkansas-Pine Bluff Golden Lions,Denver,A,L,56,75,H
Arkansas-Pine Bluff Golden Lions,Texas-El Paso,A,L,52,70,H
Arkansas-Pine Bluff Golden Lions,Akron,A,L,65,68,H
Arkansas-Pine Bluff Golden Lions,Arizona State,A,L,57,74,H
Arkansas-Pine Bluff Golden Lions,Michigan,A,L,53,67,H
Arkansas-Pine Bluff Golden Lions,Oklahoma State,A,L,66,81,H
Arkansas-Pine Bluff Golden Lions,Georgia Tech,A,L,53,65,H
Arkansas-Pine Bluff Golden Lions,Missouri,A,L,70,88,H
Arkansas-Pine Bluff Golden Lions,Kansas State,A,L,76,90,H
Arkansas-Pine Bluff Golden Lions,Oregon,A,L,53,73,H
Arkansas-Pine Bluff Golden Lions,Mississippi Valley State,N,W,69,68,N
Arkansas-Pine Bluff Golden Lions,Alabama A&M,A,W,82,72,H
Arkansas-Pine Bluff Golden Lions,Alabama State,A,L,73,75,H
Arkansas-Pine Bluff Golden Lions,Southern,H,W,64,51,A
Arkansas-Pine Bluff Golden Lions,Alcorn State,H,W,93,59,A
Arkansas-Pine Bluff Golden Lions,Prairie View,A,W,62,54,H
Arkansas-Pine Bluff Golden Lions,Texas Southern,A,L,67,70,H
Arkansas-Pine Bluff Golden Lions,Grambling,H,W,92,69,A
Arkansas-Pine Bluff Golden Lions,Jackson State,H,L,67,72,A
Arkansas-Pine Bluff Golden Lions,Alabama A&M,H,W,62,55,A
Arkansas-Pine Bluff Golden Lions,Alabama State,H,W,47,42,A
Arkansas-Pine Bluff Golden Lions,Southern,A,W,66,62,H
Arkansas-Pine Bluff Golden Lions,Alcorn State,A,W,59,45,H
Arkansas-Pine Bluff Golden Lions,Prairie View,H,W,57,55,A
Arkansas-Pine Bluff Golden Lions,Texas Southern,H,W,57,53,A
Arkansas-Pine Bluff Golden Lions,Grambling,A,W,68,56,H
Arkansas-Pine Bluff Golden Lions,Jackson State,A,L,54,57,H
Arkansas-Pine Bluff Golden Lions,Mississippi Valley State,H,W,84,68,A
Arkansas-Pine Bluff Golden Lions,Mississippi Valley State,N,W,69,66,N
Arkansas-Pine Bluff Golden Lions,Alabama State,N,W,46,44,N
