64.8,104.2,.365,.413,.543,54.2,59.9,8.6,10.2,.515,17.1,33.4,.246,
66.4,93.1,.344,.297,.486,48.1,49.5,10.3,8.1,.443,17.4,33.2,.245,
67.4,102.1,.373,.266,.523,53.1,49.8,10.8,8.7,.493,15.7,35.4,.246,
71.3,99.5,.389,.327,.537,51.7,54.7,11.7,9.6,.500,19.4,34.5,.273,
67.1,103.1,.379,.342,.523,53.3,54.9,11.7,8.3,.491,16.7,38.4,.252,
62.3,92.8,.325,.322,.491,53.4,48.1,8.9,10.4,.454,19.6,37.0,.226,
62.8,96.3,.278,.346,.507,51.1,46.6,9.6,10.1,.483,17.3,32.4,.182,
69.0,95.4,.468,.325,.490,54.7,49.6,9.8,9.0,.445,16.3,38.1,.309,
59.4,106.1,.279,.352,.537,51.4,59.9,10.8,11.1,.513,13.6,29.7,.189,
68.3,102.5,.341,.294,.537,52.4,50.1,10.6,8.6,.505,17.0,33.7,.236,
67.5,98.3,.266,.321,.500,51.7,52.1,10.0,9.3,.464,15.5,32.3,.197,
66.8,94.9,.329,.309,.504,47.3,49.2,9.2,9.3,.466,17.4,29.2,.234,
69.2,96.3,.424,.350,.522,53.4,51.0,9.4,7.2,.480,20.3,36.4,.293,
68.7,96.5,.377,.407,.507,54.7,65.4,10.5,8.2,.469,19.8,38.7,.257,
66.3,92.0,.352,.313,.500,51.3,47.5,9.2,8.3,.464,20.3,33.7,.239,
70.6,96.8,.444,.328,.527,54.1,51.5,7.4,9.5,.492,21.2,36.9,.293,
67.8,99.4,.366,.352,.514,50.6,54.5,9.9,10.2,.479,16.3,32.6,.249,
66.6,101.3,.430,.388,.532,53.5,58.4,9.7,9.8,.497,17.2,33.5,.288,
69.7,107.6,.285,.324,.542,53.8,56.0,12.2,8.4,.512,15.6,37.4,.205,
65.8,103.4,.362,.352,.543,49.0,58.8,11.3,8.7,.508,17.1,32.0,.257,
68.5,96.4,.324,.296,.489,50.3,53.1,9.2,8.3,.452,16.1,34.9,.224,
68.1,94.4,.372,.372,.517,53.2,54.6,9.4,11.8,.477,21.8,36.8,.264,
67.2,100.7,.475,.304,.545,53.4,57.1,8.8,9.2,.506,19.7,35.1,.323,
66.2,104.8,.315,.406,.530,54.6,60.9,11.8,6.1,.509,14.8,33.9,.200,
66.3,98.3,.407,.384,.541,48.9,56.6,8.7,8.1,.502,18.2,26.5,.287,
64.0,105.8,.291,.323,.538,53.0,48.7,8.9,9.0,.511,15.4,33.3,.203,
65.4,97.7,.332,.326,.514,54.9,50.1,8.9,9.3,.474,18.4,34.7,.241,
63.9,97.8,.335,.312,.513,52.5,53.5,11.4,7.4,.479,17.5,33.9,.230,
66.1,102.8,.353,.371,.548,53.7,57.2,8.8,8.2,.510,18.8,35.0,.261,
71.1,97.7,.369,.352,.514,49.6,57.9,8.8,8.0,.479,16.8,30.2,.249,
63.7,98.8,.330,.345,.518,50.1,54.9,11.6,9.0,.488,16.3,29.1,.222,
67.0,106.1,.302,.393,.544,51.6,55.5,10.1,11.2,.518,15.3,33.3,.209,
62.6,92.3,.291,.309,.463,47.7,48.9,7.2,5.8,.425,12.6,26.5,.205,
64.9,102.8,.365,.314,.514,49.4,52.3,11.3,9.5,.472,14.9,34.9,.262,
64.9,98.1,.355,.310,.508,46.6,49.2,10.0,9.1,.468,15.2,28.9,.250,
60.0,104.3,.368,.345,.554,51.8,58.9,6.5,10.4,.523,17.3,31.2,.256,
67.7,100.3,.487,.346,.551,52.8,56.0,9.0,9.3,.510,19.7,32.9,.338,
70.2,106.0,.355,.320,.561,57.4,58.3,8.1,8.6,.533,19.5,39.9,.245,
71.6,104.1,.383,.360,.566,50.0,56.5,9.5,8.6,.535,19.4,33.4,.267,
67.3,106.9,.310,.357,.530,52.4,58.3,11.3,9.5,.496,13.4,33.0,.223,
67.0,96.5,.371,.297,.479,51.1,52.5,9.1,7.6,.435,13.9,32.8,.258,
64.5,102.7,.320,.396,.536,50.4,58.8,10.1,9.0,.501,16.0,30.8,.232,
64.2,103.7,.372,.362,.527,51.5,58.9,10.3,8.3,.488,15.5,34.1,.264,
66.5,96.4,.325,.293,.480,50.0,51.1,8.9,7.2,.443,14.3,33.2,.223,
67.7,104.8,.378,.324,.539,54.1,56.7,10.4,7.4,.506,17.4,39.4,.260,
66.8,104.2,.324,.365,.536,51.4,59.6,9.9,10.3,.504,17.0,36.6,.230,
73.2,104.8,.403,.272,.533,54.1,56.2,9.9,8.7,.504,16.8,40.0,.262,
70.7,107.2,.293,.352,.541,57.4,55.8,8.1,7.4,.517,16.0,40.0,.198,
66.5,100.0,.254,.329,.504,51.2,56.3,11.4,8.6,.478,16.0,36.6,.173,
65.5,108.8,.339,.356,.568,55.3,57.8,9.1,13.0,.544,17.3,37.7,.230,
68.1,97.6,.291,.365,.511,50.1,50.1,8.7,11.1,.479,17.3,32.5,.207,
68.2,98.4,.393,.362,.512,49.4,51.0,10.9,9.4,.469,17.4,34.4,.277,
68.8,104.4,.324,.434,.558,49.4,65.9,10.8,9.3,.531,17.3,30.6,.226,
68.2,99.2,.460,.337,.545,54.9,56.6,10.0,8.5,.503,20.9,36.4,.322,
64.9,89.9,.327,.304,.469,48.3,53.8,8.8,8.8,.433,17.4,33.4,.218,
65.0,112.2,.280,.366,.566,54.7,51.7,13.7,8.2,.540,16.1,40.1,.203,
62.2,96.6,.329,.305,.500,52.1,52.9,8.8,7.6,.468,17.4,34.7,.220,
65.4,105.9,.433,.338,.567,54.1,62.5,10.0,10.3,.522,18.9,36.8,.323,
65.6,96.2,.381,.419,.521,48.5,55.2,9.3,7.6,.484,20.2,34.2,.264,
66.4,104.6,.330,.344,.524,52.2,53.9,9.7,8.2,.491,13.2,29.5,.230,
63.8,97.4,.263,.292,.486,48.2,42.4,11.2,7.8,.452,13.3,30.2,.189,
64.6,98.3,.364,.371,.513,43.1,43.8,8.0,8.0,.477,14.9,25.9,.249,
65.6,95.4,.253,.365,.488,49.8,46.8,10.1,10.1,.459,16.5,33.1,.175,
61.3,98.7,.396,.290,.528,51.5,50.9,7.9,11.3,.489,17.8,29.4,.279,
64.9,97.2,.310,.310,.488,55.6,51.0,10.0,10.2,.453,16.8,40.1,.214,
69.3,101.0,.375,.367,.529,58.8,57.9,10.5,12.8,.499,19.7,43.6,.248,
67.2,104.1,.366,.363,.564,53.0,58.8,9.6,11.3,.531,18.3,30.2,.263,
65.0,97.2,.261,.332,.488,48.4,51.1,10.2,7.8,.459,13.9,29.2,.178,
64.1,102.2,.415,.334,.547,53.4,54.0,10.1,11.1,.501,18.6,33.3,.308,
64.8,95.5,.368,.264,.497,50.7,41.0,8.5,8.8,.452,16.3,30.7,.264,
66.4,99.7,.375,.329,.530,49.2,59.9,8.8,10.3,.492,18.3,33.2,.264,
62.2,100.0,.321,.287,.513,54.7,57.3,10.8,9.7,.482,18.2,40.8,.218,
66.6,101.9,.330,.311,.499,50.2,51.4,10.3,7.5,.465,13.5,34.0,.224,
59.7,93.3,.410,.245,.520,57.8,44.3,8.0,8.6,.473,22.6,37.3,.296,
71.4,104.2,.362,.255,.547,55.7,53.2,11.2,10.2,.515,18.4,40.1,.251,
70.1,101.1,.352,.337,.559,52.7,51.7,7.5,9.6,.527,20.5,34.0,.250,
68.5,104.6,.387,.356,.553,54.2,56.4,11.0,10.3,.509,16.6,31.3,.291,
61.4,100.8,.434,.310,.534,49.4,48.1,9.1,9.5,.487,16.6,28.6,.314,
68.2,95.7,.327,.269,.496,52.7,40.0,7.3,8.1,.455,17.5,34.7,.237,
69.4,108.2,.328,.345,.541,54.1,58.8,10.3,11.3,.515,14.8,36.9,.222,
70.0,100.4,.315,.269,.504,53.2,58.7,9.0,9.3,.475,16.2,37.3,.211,
66.1,107.5,.324,.431,.562,56.7,65.4,10.9,9.9,.537,18.3,38.2,.222,
60.7,105.4,.379,.404,.568,53.0,61.4,10.1,12.1,.540,18.9,33.3,.261,
65.6,99.5,.434,.341,.551,56.9,58.9,9.7,10.8,.506,22.7,40.5,.318,
61.0,96.5,.357,.441,.495,53.6,72.8,12.3,6.6,.463,19.3,41.0,.234,
68.4,107.2,.362,.286,.518,54.8,61.2,10.5,11.8,.481,13.3,38.1,.254,
66.7,96.3,.358,.304,.502,53.4,48.9,9.6,6.3,.464,17.1,32.0,.248,
65.7,99.3,.352,.331,.537,52.8,54.7,8.6,9.0,.506,19.0,32.5,.242,
62.0,94.7,.456,.243,.495,51.9,42.6,11.3,10.5,.444,18.5,35.8,.316,
69.1,113.3,.357,.323,.556,58.8,58.8,12.2,8.2,.526,14.6,42.9,.248,
70.2,101.1,.412,.294,.533,56.8,53.0,10.6,10.2,.499,19.4,42.6,.276,
66.3,100.5,.362,.287,.493,52.0,46.0,11.2,10.1,.454,14.4,37.1,.248,
69.5,95.0,.332,.379,.500,51.7,55.8,10.3,8.3,.465,19.0,35.4,.228,
69.6,99.2,.371,.367,.541,55.3,58.8,9.5,11.2,.511,21.8,39.8,.250,
66.3,103.4,.348,.324,.530,54.4,53.7,10.8,8.6,.497,17.5,40.0,.241,
62.9,86.4,.299,.328,.464,48.6,50.9,9.3,7.9,.433,19.4,31.3,.195,
