62.5,103.0,.326,.454,.519,54.7,63.7,8.6,10.3,.482,16.9,34.3,.234,
67.0,96.4,.383,.302,.499,52.1,51.1,8.8,6.6,.464,17.8,32.7,.253,
71.6,92.9,.415,.277,.490,51.2,55.2,11.0,10.1,.457,19.6,33.6,.259,
63.1,96.8,.324,.297,.497,48.3,48.5,9.3,9.9,.459,16.5,30.6,.228,
66.5,95.3,.515,.296,.506,49.3,55.9,11.2,6.8,.454,19.8,33.3,.352,
65.3,90.3,.363,.320,.477,48.0,50.1,9.1,9.1,.437,20.1,33.8,.245,
61.0,102.9,.278,.404,.500,48.3,59.3,10.3,9.8,.478,14.0,32.9,.177,
77.7,103.4,.421,.309,.524,56.5,60.4,10.8,10.2,.492,16.5,37.8,.275,
61.9,101.2,.374,.300,.519,47.6,51.8,8.7,6.2,.475,14.4,26.2,.273,
68.9,105.7,.310,.318,.543,50.1,52.4,9.1,6.7,.516,15.5,30.6,.214,
64.4,103.4,.393,.359,.529,52.7,63.0,10.1,10.7,.491,16.9,33.0,.274,
66.9,100.2,.366,.283,.520,46.9,52.8,8.7,9.8,.486,16.1,29.2,.248,
65.4,102.0,.439,.352,.538,51.1,55.7,6.7,9.8,.494,18.1,31.3,.312,
68.4,103.5,.554,.334,.558,53.3,64.0,11.4,12.0,.524,19.4,31.5,.362,
65.6,98.0,.395,.314,.513,46.6,49.1,9.2,9.6,.474,17.3,29.2,.271,
67.7,97.0,.315,.280,.496,52.0,49.5,8.6,12.4,.456,17.6,35.6,.229,
68.2,104.6,.415,.361,.548,51.2,58.8,8.6,11.6,.512,17.7,31.5,.289,
65.7,99.5,.451,.413,.534,50.6,61.4,10.5,11.9,.495,19.9,33.5,.305,
68.6,95.7,.359,.342,.512,49.2,55.8,9.9,8.5,.479,20.3,34.0,.240,
64.7,97.9,.326,.335,.508,49.7,54.6,8.9,9.5,.479,18.0,32.9,.216,
66.5,95.8,.349,.340,.513,46.7,53.8,12.1,6.7,.477,19.2,31.1,.240,
69.2,89.3,.462,.309,.506,47.5,53.5,9.8,13.0,.461,23.6,32.1,.313,
63.5,101.5,.439,.305,.543,50.3,47.5,8.3,8.8,.513,19.3,32.3,.286,
61.6,110.3,.293,.339,.541,53.8,52.1,8.9,10.5,.515,14.9,37.3,.204,
68.2,97.7,.437,.331,.560,49.6,50.7,7.5,9.4,.521,22.2,27.8,.311,
64.1,108.0,.259,.352,.534,50.6,51.7,7.8,10.6,.507,13.8,33.2,.183,
62.7,100.9,.301,.375,.495,49.8,53.9,7.9,10.9,.460,15.0,34.3,.212,
66.1,100.4,.380,.372,.538,51.9,66.1,10.2,7.5,.508,19.8,33.0,.254,
65.9,102.2,.373,.379,.536,51.7,64.8,8.4,7.4,.496,17.0,29.9,.269,
71.1,94.6,.327,.306,.500,48.1,51.4,8.1,8.8,.465,17.5,28.2,.225,
69.5,105.2,.304,.321,.531,51.5,50.7,9.3,10.2,.502,13.7,28.1,.211,
66.8,111.3,.357,.374,.564,53.0,62.1,9.9,9.4,.533,15.7,34.3,.252,
66.1,96.5,.350,.366,.494,50.3,56.5,8.3,7.0,.454,15.4,29.0,.244,
67.0,95.8,.371,.305,.506,47.5,58.3,10.8,6.0,.472,19.3,33.2,.248,
64.5,98.1,.387,.355,.516,47.7,48.4,8.1,8.6,.481,16.7,27.9,.260,
61.4,95.4,.419,.343,.498,50.0,54.1,9.5,13.6,.449,18.6,31.6,.296,
69.6,110.1,.396,.279,.568,53.5,53.6,9.0,6.7,.530,17.0,35.9,.290,
68.4,109.3,.435,.398,.564,50.3,57.9,8.0,9.5,.523,16.5,32.2,.316,
70.0,101.7,.557,.368,.542,49.6,59.3,10.2,7.4,.492,18.6,32.2,.386,
68.0,105.2,.402,.295,.538,54.1,51.5,10.3,6.2,.511,16.9,34.1,.261,
72.0,102.5,.403,.379,.537,52.2,53.4,6.3,7.4,.495,17.1,30.4,.289,
66.6,103.5,.393,.409,.543,49.7,57.2,8.1,6.3,.504,17.5,31.6,.279,
65.1,99.8,.405,.365,.516,50.4,59.3,9.2,6.5,.473,17.4,31.9,.284,
68.5,103.5,.338,.377,.535,48.4,51.3,8.1,7.2,.504,15.8,29.1,.233,
65.6,102.3,.499,.354,.539,50.1,63.3,9.6,10.6,.493,19.0,34.6,.348,
67.3,100.3,.394,.315,.507,50.7,57.1,9.6,8.7,.466,17.0,35.6,.272,
70.8,114.0,.478,.341,.581,56.6,57.0,13.6,12.1,.552,17.4,38.7,.323,
72.4,105.2,.384,.307,.568,52.7,58.0,9.7,12.0,.537,19.9,34.3,.270,
67.6,96.5,.334,.324,.504,48.9,49.0,9.1,7.4,.471,19.6,35.1,.227,
65.3,96.5,.323,.294,.492,48.3,53.9,10.5,9.5,.462,16.8,32.8,.212,
64.8,98.6,.526,.257,.542,50.9,49.9,8.9,10.0,.503,19.9,30.1,.350,
69.0,99.1,.366,.314,.531,47.3,49.7,10.5,8.3,.500,19.2,31.6,.246,
65.5,104.0,.317,.360,.523,49.6,55.1,10.7,10.5,.490,14.7,31.1,.225,
70.8,103.8,.326,.462,.546,47.9,62.7,10.7,8.6,.519,16.1,25.9,.223,
74.7,114.6,.479,.377,.579,53.9,63.9,10.3,8.7,.544,15.6,35.0,.324,
63.6,93.3,.354,.296,.499,46.8,55.1,9.2,7.8,.458,19.1,31.0,.249,
